,Unnamed: 0,Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,datetime,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
1961,1961,0.597949801733257,0.822224610614529,1322,A20193282305,6.52,8.17,Kermanshah,2019-11-24 23:05:00,473705,2019,11,24,23,5,night,Fall,10.621162643244174,10.886816488401234
1962,1962,0.622733477111577,0.896226570899088,1191,A20193292210,6.86,5.49,Tehran,2019-11-25 22:10:00,475090,2019,11,25,22,10,night,Fall,8.250021194791643,8.73930685285697
1963,1963,0.566533875197359,0.902509756206268,1550,A20193292210,9.63,6.0,Esfahan,2019-11-25 22:10:00,475090,2019,11,25,22,10,night,Fall,8.161574439213958,7.597993621213723
1964,1964,0.51417399763753,1.06255644861415,1370,A20193292210,5.09,6.35,Zahedan,2019-11-25 22:10:00,475090,2019,11,25,22,10,night,Fall,6.628543018593524,7.203615840260622
1965,1965,0.664621379159441,0.807738377822976,1361,A20193292210,8.51,5.14,Tabriz,2019-11-25 22:10:00,475090,2019,11,25,22,10,night,Fall,8.719819956240645,8.444620210724032
1966,1966,0.546811654649823,0.84945174694564,22,A20193300910,21.93,23.57,Ahwaz,2019-11-26 09:10:00,475750,2019,11,26,9,10,day,Fall,24.55571993551404,26.542174893738817
1967,1967,0.573515192205337,1.03323491718064,1491,A20193300910,6.81,6.85,Birjand,2019-11-26 09:10:00,475750,2019,11,26,9,10,day,Fall,6.640846706280703,8.36406318837368
1968,1968,0.527962098728285,0.99413954193597,1754,A20193300910,9.26,11.11,Kerman,2019-11-26 09:10:00,475750,2019,11,26,9,10,day,Fall,9.17479104076441,10.513348678341384
1969,1969,0.622733477111577,0.896226570899088,1191,A20193300915,8.89,8.5,Tehran,2019-11-26 09:15:00,475755,2019,11,26,9,15,day,Fall,9.97699374390434,11.10810810441781
1970,1970,0.632856386773144,1.04073983296422,990,A20193302115,3.81,2.99,Mashhad,2019-11-26 21:15:00,476475,2019,11,26,21,15,night,Fall,5.393601077942474,5.729541721820712
1971,1971,0.51417399763753,1.06255644861415,1370,A20193302115,8.09,3.59,Zahedan,2019-11-26 21:15:00,476475,2019,11,26,21,15,night,Fall,5.1587219466954215,5.513511323265122
1972,1972,0.622733477111577,0.896226570899088,1191,A20193302255,9.52,7.98,Tehran,2019-11-26 22:55:00,476575,2019,11,26,22,55,night,Fall,9.992060824451354,11.090563300418287
1973,1973,0.515395728113926,0.917694120698618,1491,A20193302255,12.4,7.65,Shiraz,2019-11-26 22:55:00,476575,2019,11,26,22,55,night,Fall,9.60567071354491,9.447792554515118
1974,1974,0.597949801733257,0.822224610614529,1322,A20193302255,10.5,7.19,Kermanshah,2019-11-26 22:55:00,476575,2019,11,26,22,55,night,Fall,9.832616445691205,10.749164124337835
1975,1975,0.546811654649823,0.84945174694564,22,A20193310955,16.76,15.2,Ahwaz,2019-11-27 09:55:00,477235,2019,11,27,9,55,day,Fall,17.710801384885805,19.487064249956727
1976,1976,0.527962098728285,0.99413954193597,1754,A20193310955,7.15,6.75,Kerman,2019-11-27 09:55:00,477235,2019,11,27,9,55,day,Fall,6.609356517358288,7.7766434151076655
1977,1977,0.566533875197359,0.902509756206268,1550,A20193312200,9.98,6.28,Esfahan,2019-11-27 22:00:00,477960,2019,11,27,22,0,night,Fall,8.249052306460877,7.550469824578776
1978,1978,0.515395728113926,0.917694120698618,1491,A20193312200,10.12,5.67,Shiraz,2019-11-27 22:00:00,477960,2019,11,27,22,0,night,Fall,8.364326026197412,6.935744935030333
1979,1979,0.51417399763753,1.06255644861415,1370,A20193312200,7.43,3.27,Zahedan,2019-11-27 22:00:00,477960,2019,11,27,22,0,night,Fall,5.025028230914808,6.068935226956389
1980,1980,0.573515192205337,1.03323491718064,1491,A20193320900,8.49,7.31,Birjand,2019-11-28 09:00:00,478620,2019,11,28,9,0,day,Fall,6.836195324316196,8.514416729088893
1981,1981,0.527962098728285,0.99413954193597,1754,A20193320900,6.52,6.85,Kerman,2019-11-28 09:00:00,478620,2019,11,28,9,0,day,Fall,6.523473809120144,8.112611558024353
1982,1982,0.51417399763753,1.06255644861415,1370,A20193322105,6.62,6.25,Zahedan,2019-11-28 21:05:00,479345,2019,11,28,21,5,night,Fall,6.3900449313634935,6.946751521819338
1983,1983,0.515395728113926,0.917694120698618,1491,A20193322240,9.28,7.28,Shiraz,2019-11-28 22:40:00,479440,2019,11,28,22,40,night,Fall,9.329568699806147,9.132258685904082
1984,1984,0.632856386773144,1.04073983296422,990,A20193322240,7.23,8.27,Mashhad,2019-11-28 22:40:00,479440,2019,11,28,22,40,night,Fall,8.46442224210165,9.606387910925793
1985,1985,0.597949801733257,0.822224610614529,1322,A20193322240,13.81,7.23,Kermanshah,2019-11-28 22:40:00,479440,2019,11,28,22,40,night,Fall,9.82856650311297,10.807877987100532
1986,1986,0.546811654649823,0.84945174694564,22,A20193330940,24.51,22.54,Ahwaz,2019-11-29 09:40:00,480100,2019,11,29,9,40,day,Fall,23.993640085230105,25.365049551077473
1987,1987,0.527962098728285,0.99413954193597,1754,A20193330940,7.05,6.63,Kerman,2019-11-29 09:40:00,480100,2019,11,29,9,40,day,Fall,6.420311239438678,6.863886906918366
1988,1988,0.566533875197359,0.902509756206268,1550,A20193332145,10.18,4.57,Esfahan,2019-11-29 21:45:00,480825,2019,11,29,21,45,night,Fall,7.036328174510912,6.653728038247547
1989,1989,0.515395728113926,0.917694120698618,1491,A20193332145,9.5,4.33,Shiraz,2019-11-29 21:45:00,480825,2019,11,29,21,45,night,Fall,7.32922093407442,5.935931201369827
1990,1990,0.632856386773144,1.04073983296422,990,A20193332145,11.75,10.46,Mashhad,2019-11-29 21:45:00,480825,2019,11,29,21,45,night,Fall,9.65090343324436,11.094389984445643
1991,1991,0.51417399763753,1.06255644861415,1370,A20193332145,7.25,4.85,Zahedan,2019-11-29 21:45:00,480825,2019,11,29,21,45,night,Fall,5.78247302924262,5.6643647535948505
1992,1992,0.597949801733257,0.822224610614529,1322,A20193332325,11.58,5.36,Kermanshah,2019-11-29 23:25:00,480925,2019,11,29,23,25,night,Fall,8.519800109499045,8.795825708445175
1993,1993,0.573515192205337,1.03323491718064,1491,A20193340845,7.66,9.63,Birjand,2019-11-30 08:45:00,481485,2019,11,30,8,45,day,Fall,8.359027197376815,10.001787309774722
1994,1994,0.527962098728285,0.99413954193597,1754,A20193340845,6.02,5.41,Kerman,2019-11-30 08:45:00,481485,2019,11,30,8,45,day,Fall,5.460163756585608,6.066383365816642
1995,1995,0.622733477111577,0.896226570899088,1191,A20193342230,12.0,6.48,Tehran,2019-11-30 22:30:00,482310,2019,11,30,22,30,night,Fall,8.767366301361312,9.608930902015981
1996,1996,0.566533875197359,0.902509756206268,1550,A20193342230,8.87,4.74,Esfahan,2019-11-30 22:30:00,482310,2019,11,30,22,30,night,Fall,7.200608212561294,7.061210524397706
1997,1997,0.515395728113926,0.917694120698618,1491,A20193342230,6.61,3.56,Shiraz,2019-11-30 22:30:00,482310,2019,11,30,22,30,night,Fall,6.923322437979583,6.523787170065835
1998,1998,0.632856386773144,1.04073983296422,990,A20193342230,11.83,7.78,Mashhad,2019-11-30 22:30:00,482310,2019,11,30,22,30,night,Fall,8.091837739342747,9.44499871578768
1999,1999,0.51417399763753,1.06255644861415,1370,A20193342230,8.01,5.08,Zahedan,2019-11-30 22:30:00,482310,2019,11,30,22,30,night,Fall,5.903529083041824,6.517633175408235
2000,2000,0.597949801733257,0.822224610614529,1322,A20193342230,12.69,4.02,Kermanshah,2019-11-30 22:30:00,482310,2019,11,30,22,30,night,Fall,7.342507778698816,7.85404668624933
2001,2001,0.546811654649823,0.84945174694564,22,A20193350930,16.15,13.64,Ahwaz,2019-12-01 09:30:00,482970,2019,12,1,9,30,day,Winter,16.33705503104389,17.367578391982764
2002,2002,0.573515192205337,1.03323491718064,1491,A20193350930,8.63,7.13,Birjand,2019-12-01 09:30:00,482970,2019,12,1,9,30,day,Winter,7.577510911201629,8.376254212408593
2003,2003,0.527962098728285,0.99413954193597,1754,A20193350930,4.12,3.87,Kerman,2019-12-01 09:30:00,482970,2019,12,1,9,30,day,Winter,5.52911639759136,5.334959263668172
2004,2004,0.515395728113926,0.917694120698618,1491,A20193352135,5.22,4.74,Shiraz,2019-12-01 21:35:00,483695,2019,12,1,21,35,night,Winter,9.32670155669511,6.153024592874753
2005,2005,0.632856386773144,1.04073983296422,990,A20193352135,9.97,8.31,Mashhad,2019-12-01 21:35:00,483695,2019,12,1,21,35,night,Winter,9.339921996161957,10.130986328202791
2006,2006,0.51417399763753,1.06255644861415,1370,A20193352135,6.27,4.92,Zahedan,2019-12-01 21:35:00,483695,2019,12,1,21,35,night,Winter,7.280176875677579,6.110906683513167
2007,2007,0.566533875197359,0.902509756206268,1550,A20193352310,6.95,3.15,Esfahan,2019-12-01 23:10:00,483790,2019,12,1,23,10,night,Winter,7.68310774307246,6.13443462185996
2008,2008,0.573515192205337,1.03323491718064,1491,A20193360835,7.57,13.9,Birjand,2019-12-02 08:35:00,484355,2019,12,2,8,35,day,Winter,11.732593632785964,12.333939711623708
2009,2009,0.527962098728285,0.99413954193597,1754,A20193361015,4.9,6.67,Kerman,2019-12-02 10:15:00,484455,2019,12,2,10,15,day,Winter,7.621196537867573,7.71872756727789
2010,2010,0.515395728113926,0.917694120698618,1491,A20193362220,5.9,8.13,Shiraz,2019-12-02 22:20:00,485180,2019,12,2,22,20,night,Winter,11.631659256969677,9.725341815519595
2011,2011,0.51417399763753,1.06255644861415,1370,A20193362220,5.82,4.17,Zahedan,2019-12-02 22:20:00,485180,2019,12,2,22,20,night,Winter,6.915757423528849,6.016534744331173
2012,2012,0.527962098728285,0.99413954193597,1754,A20193370915,6.3,5.9,Kerman,2019-12-03 09:15:00,485835,2019,12,3,9,15,day,Winter,6.915730304921967,7.535835663644754
2013,2013,0.573515192205337,1.03323491718064,1491,A20193370920,10.0,8.48,Birjand,2019-12-03 09:20:00,485840,2019,12,3,9,20,day,Winter,8.365341688633137,9.121498414268313
2014,2014,0.51417399763753,1.06255644861415,1370,A20193372125,5.25,4.95,Zahedan,2019-12-03 21:25:00,486565,2019,12,3,21,25,night,Winter,7.197803529715483,6.355765958646093
2015,2015,0.573515192205337,1.03323491718064,1491,A20193381000,10.6,13.8,Birjand,2019-12-04 10:00:00,487320,2019,12,4,10,0,day,Winter,11.364666808144914,12.767056586445479
2016,2016,0.527962098728285,0.99413954193597,1754,A20193381000,6.87,5.77,Kerman,2019-12-04 10:00:00,487320,2019,12,4,10,0,day,Winter,6.878006344738603,7.485012888239673
2017,2017,0.622733477111577,0.896226570899088,1191,A20193382205,13.32,3.9,Tehran,2019-12-04 22:05:00,488045,2019,12,4,22,5,night,Winter,7.646362211682018,8.23653265129551
2018,2018,0.515395728113926,0.917694120698618,1491,A20193382205,7.8,3.42,Shiraz,2019-12-04 22:05:00,488045,2019,12,4,22,5,night,Winter,8.428822515856076,5.636052394979653
2019,2019,0.51417399763753,1.06255644861415,1370,A20193382205,7.57,4.72,Zahedan,2019-12-04 22:05:00,488045,2019,12,4,22,5,night,Winter,7.109557664707022,6.362959981142318
2020,2020,0.597949801733257,0.822224610614529,1322,A20193382205,9.68,5.22,Kermanshah,2019-12-04 22:05:00,488045,2019,12,4,22,5,night,Winter,9.142603781454614,9.55524133140629
2021,2021,0.573515192205337,1.03323491718064,1491,A20193390905,13.1,12.61,Birjand,2019-12-05 09:05:00,488705,2019,12,5,9,5,day,Winter,10.70279421526667,11.80520215166968
2022,2022,0.527962098728285,0.99413954193597,1754,A20193390905,4.51,2.47,Kerman,2019-12-05 09:05:00,488705,2019,12,5,9,5,day,Winter,4.162988044033272,5.022301421251224
2023,2023,0.51417399763753,1.06255644861415,1370,A20193392110,7.37,2.96,Zahedan,2019-12-05 21:10:00,489430,2019,12,5,21,10,night,Winter,5.965075753656402,5.7173605886452625
2024,2024,0.566533875197359,0.902509756206268,1550,A20193392250,6.05,2.62,Esfahan,2019-12-05 22:50:00,489530,2019,12,5,22,50,night,Winter,7.071505670130934,6.300092467598639
2025,2025,0.515395728113926,0.917694120698618,1491,A20193392250,6.14,2.39,Shiraz,2019-12-05 22:50:00,489530,2019,12,5,22,50,night,Winter,7.742581914884938,5.501481476494905
2026,2026,0.573515192205337,1.03323491718064,1491,A20193400950,9.62,6.06,Birjand,2019-12-06 09:50:00,490190,2019,12,6,9,50,day,Winter,6.683170769418451,7.545058258542561
2027,2027,0.527962098728285,0.99413954193597,1754,A20193400950,2.61,1.94,Kerman,2019-12-06 09:50:00,490190,2019,12,6,9,50,day,Winter,3.868744626688728,2.9559377956042434
2028,2028,0.515395728113926,0.917694120698618,1491,A20193402155,5.18,5.09,Shiraz,2019-12-06 21:55:00,490915,2019,12,6,21,55,night,Winter,9.446877120839776,6.706747504166779
2029,2029,0.51417399763753,1.06255644861415,1370,A20193402155,8.5,5.48,Zahedan,2019-12-06 21:55:00,490915,2019,12,6,21,55,night,Winter,7.44166007129172,6.574961574892598
2030,2030,0.664621379159441,0.807738377822976,1361,A20193402330,11.69,6.06,Tabriz,2019-12-06 23:30:00,491010,2019,12,6,23,30,night,Winter,9.78673829604097,9.871194161813692
2031,2031,0.573515192205337,1.03323491718064,1491,A20193410855,7.92,5.85,Birjand,2019-12-07 08:55:00,491575,2019,12,7,8,55,day,Winter,6.415714902530921,7.269045780382341
2032,2032,0.527962098728285,0.99413954193597,1754,A20193410855,2.87,2.14,Kerman,2019-12-07 08:55:00,491575,2019,12,7,8,55,day,Winter,3.804327155243069,4.093723570530593
2033,2033,0.566533875197359,0.902509756206268,1550,A20193412235,15.03,10.19,Esfahan,2019-12-07 22:35:00,492395,2019,12,7,22,35,night,Winter,11.796107973399891,11.46579993037756
2034,2034,0.632856386773144,1.04073983296422,990,A20193412235,12.05,5.14,Mashhad,2019-12-07 22:35:00,492395,2019,12,7,22,35,night,Winter,7.1841867856677055,9.023872609076056
2035,2035,0.51417399763753,1.06255644861415,1370,A20193412235,8.32,8.04,Zahedan,2019-12-07 22:35:00,492395,2019,12,7,22,35,night,Winter,8.831974969698871,8.155277623065674
2036,2036,0.546811654649823,0.84945174694564,22,A20193420935,13.8,11.72,Ahwaz,2019-12-08 09:35:00,493055,2019,12,8,9,35,day,Winter,14.023191582715423,14.617037608645695
2037,2037,0.527962098728285,0.99413954193597,1754,A20193420935,10.8,14.08,Kerman,2019-12-08 09:35:00,493055,2019,12,8,9,35,day,Winter,11.834898640830351,12.45070429388738
2038,2038,0.515395728113926,0.917694120698618,1491,A20193422140,12.95,5.1,Shiraz,2019-12-08 21:40:00,493780,2019,12,8,21,40,night,Winter,9.37309062141514,6.770652747867521
2039,2039,0.51417399763753,1.06255644861415,1370,A20193422140,11.69,6.96,Zahedan,2019-12-08 21:40:00,493780,2019,12,8,21,40,night,Winter,8.12395764076933,7.618345530826244
2040,2040,0.622733477111577,0.896226570899088,1191,A20193422315,15.85,4.4,Tehran,2019-12-08 23:15:00,493875,2019,12,8,23,15,night,Winter,8.064762753745068,8.561052640911345
2041,2041,0.632856386773144,1.04073983296422,990,A20193432220,12.88,5.73,Mashhad,2019-12-09 22:20:00,495260,2019,12,9,22,20,night,Winter,7.412941833751667,9.00715664070769
2042,2042,0.566533875197359,0.902509756206268,1550,A20193432225,6.35,4.42,Esfahan,2019-12-09 22:25:00,495265,2019,12,9,22,25,night,Winter,8.182539182998777,6.534905788027658
2043,2043,0.51417399763753,1.06255644861415,1370,A20193432225,12.5,6.89,Zahedan,2019-12-09 22:25:00,495265,2019,12,9,22,25,night,Winter,8.117334380186845,7.662567826172601
2044,2044,0.597949801733257,0.822224610614529,1322,A20193432225,8.58,5.54,Kermanshah,2019-12-09 22:25:00,495265,2019,12,9,22,25,night,Winter,9.371027464886549,9.982048788578428
2045,2045,0.573515192205337,1.03323491718064,1491,A20193440925,9.55,7.34,Birjand,2019-12-10 09:25:00,495925,2019,12,10,9,25,day,Winter,7.332453806167732,8.545777753462348
2046,2046,0.632856386773144,1.04073983296422,990,A20193442125,8.4,6.87,Mashhad,2019-12-10 21:25:00,496645,2019,12,10,21,25,night,Winter,8.06052402943923,9.476917366140574
2047,2047,0.515395728113926,0.917694120698618,1491,A20193442305,10.63,5.8,Shiraz,2019-12-10 23:05:00,496745,2019,12,10,23,5,night,Winter,10.044286787699717,7.9128654641820955
2048,2048,0.546811654649823,0.84945174694564,22,A20193451005,16.96,15.09,Ahwaz,2019-12-11 10:05:00,497405,2019,12,11,10,5,day,Winter,17.333353140205837,19.137855943964393
2049,2049,0.527962098728285,0.99413954193597,1754,A20193451005,10.9,9.2,Kerman,2019-12-11 10:05:00,497405,2019,12,11,10,5,day,Winter,8.848184495261945,10.001097013158784
2050,2050,0.566533875197359,0.902509756206268,1550,A20193452210,8.94,6.24,Esfahan,2019-12-11 22:10:00,498130,2019,12,11,22,10,night,Winter,9.260386401217024,8.21930247518024
2051,2051,0.597949801733257,0.822224610614529,1322,A20193452210,12.72,7.36,Kermanshah,2019-12-11 22:10:00,498130,2019,12,11,22,10,night,Winter,10.63410726804887,11.611015534701862
2052,2052,0.573515192205337,1.03323491718064,1491,A20193460910,6.03,5.59,Birjand,2019-12-12 09:10:00,498790,2019,12,12,9,10,day,Winter,5.943167601051023,7.069514569257808
2053,2053,0.527962098728285,0.99413954193597,1754,A20193460910,7.02,5.62,Kerman,2019-12-12 09:10:00,498790,2019,12,12,9,10,day,Winter,6.3803466696488655,6.998871294016043
2054,2054,0.566533875197359,0.902509756206268,1550,A20193462255,8.77,6.26,Esfahan,2019-12-12 22:55:00,499615,2019,12,12,22,55,night,Winter,9.29125775595383,8.064080964444797
2055,2055,0.622733477111577,0.896226570899088,1191,A20193472200,10.85,3.75,Tehran,2019-12-13 22:00:00,501000,2019,12,13,22,0,night,Winter,7.179919904455097,7.66840470539935
2056,2056,0.515395728113926,0.917694120698618,1491,A20193472200,8.47,5.74,Shiraz,2019-12-13 22:00:00,501000,2019,12,13,22,0,night,Winter,9.711934463237275,7.901080397646585
2057,2057,0.632856386773144,1.04073983296422,990,A20193472200,7.83,5.73,Mashhad,2019-12-13 22:00:00,501000,2019,12,13,22,0,night,Winter,7.187085584788847,8.205957669490655
2058,2058,0.51417399763753,1.06255644861415,1370,A20193472200,8.3,9.16,Zahedan,2019-12-13 22:00:00,501000,2019,12,13,22,0,night,Winter,9.088294871589326,8.381770760652474
2059,2059,0.573515192205337,1.03323491718064,1491,A20193480900,8.95,7.67,Birjand,2019-12-14 09:00:00,501660,2019,12,14,9,0,day,Winter,7.301339045374104,8.493170198115035
2060,2060,0.527962098728285,0.99413954193597,1754,A20193480900,8.94,14.19,Kerman,2019-12-14 09:00:00,501660,2019,12,14,9,0,day,Winter,11.49000260346958,11.523821611175475
2061,2061,0.622733477111577,0.896226570899088,1191,A20193480900,11.17,7.36,Tehran,2019-12-14 09:00:00,501660,2019,12,14,9,0,day,Winter,8.462264955312037,10.755365535865192
2062,2062,0.622733477111577,0.896226570899088,1191,A20193482240,11.69,6.15,Tehran,2019-12-14 22:40:00,502480,2019,12,14,22,40,night,Winter,9.106206824164094,8.97619598303113
2063,2063,0.597949801733257,0.822224610614529,1322,A20193482240,10.05,4.57,Kermanshah,2019-12-14 22:40:00,502480,2019,12,14,22,40,night,Winter,8.52394199391704,8.489251244873108
2064,2064,0.527962098728285,0.99413954193597,1754,A20193490940,6.19,5.0,Kerman,2019-12-15 09:40:00,503140,2019,12,15,9,40,day,Winter,5.919852245989754,6.087174998057333
2065,2065,0.622733477111577,0.896226570899088,1191,A20193492145,10.76,4.9,Tehran,2019-12-15 21:45:00,503865,2019,12,15,21,45,night,Winter,8.072684013446104,7.779724512124321
2066,2066,0.566533875197359,0.902509756206268,1550,A20193492145,7.93,1.52,Esfahan,2019-12-15 21:45:00,503865,2019,12,15,21,45,night,Winter,5.754878100639679,3.984899799630242
2067,2067,0.515395728113926,0.917694120698618,1491,A20193492145,9.98,5.47,Shiraz,2019-12-15 21:45:00,503865,2019,12,15,21,45,night,Winter,9.402996503209756,6.274035505739253
2068,2068,0.632856386773144,1.04073983296422,990,A20193492145,9.56,6.86,Mashhad,2019-12-15 21:45:00,503865,2019,12,15,21,45,night,Winter,7.87638818197824,9.173258358206267
2069,2069,0.51417399763753,1.06255644861415,1370,A20193492145,10.75,4.82,Zahedan,2019-12-15 21:45:00,503865,2019,12,15,21,45,night,Winter,6.728736880936092,5.469411779257569
2070,2070,0.597949801733257,0.822224610614529,1322,A20193492325,8.83,5.99,Kermanshah,2019-12-15 23:25:00,503965,2019,12,15,23,25,night,Winter,9.721672770127054,8.826592708335532
2071,2071,0.573515192205337,1.03323491718064,1491,A20193500845,8.09,6.82,Birjand,2019-12-16 08:45:00,504525,2019,12,16,8,45,day,Winter,6.713607642916212,8.433756916245823
2072,2072,0.664621379159441,0.807738377822976,1361,A20193502230,10.65,6.08,Tabriz,2019-12-16 22:30:00,505350,2019,12,16,22,30,night,Winter,9.475369252042142,9.035912038375546
2073,2073,0.622733477111577,0.896226570899088,1191,A20193512310,13.99,7.19,Tehran,2019-12-17 23:10:00,506830,2019,12,17,23,10,night,Winter,9.645627832577343,10.902044221017348
2074,2074,0.664621379159441,0.807738377822976,1361,A20193512310,9.87,3.42,Tabriz,2019-12-17 23:10:00,506830,2019,12,17,23,10,night,Winter,7.338539226881195,6.589984758545559
2075,2075,0.622733477111577,0.896226570899088,1191,A20193522215,10.64,3.4,Tehran,2019-12-18 22:15:00,508215,2019,12,18,22,15,night,Winter,6.779815532737819,6.3894520441991345
2076,2076,0.566533875197359,0.902509756206268,1550,A20193522215,10.1,7.73,Esfahan,2019-12-18 22:15:00,508215,2019,12,18,22,15,night,Winter,9.944999814421717,9.715575530248255
2077,2077,0.664621379159441,0.807738377822976,1361,A20193522215,7.19,6.66,Tabriz,2019-12-18 22:15:00,508215,2019,12,18,22,15,night,Winter,9.7972235784643,9.460118743296968
2078,2078,0.527962098728285,0.99413954193597,1754,A20193530915,8.14,9.72,Kerman,2019-12-19 09:15:00,508875,2019,12,19,9,15,day,Winter,8.799554805564052,10.35031395070171
2079,2079,0.573515192205337,1.03323491718064,1491,A20193530920,7.89,11.46,Birjand,2019-12-19 09:20:00,508880,2019,12,19,9,20,day,Winter,9.480799036802976,10.049393718166613
2080,2080,0.632856386773144,1.04073983296422,990,A20193532120,7.03,5.83,Mashhad,2019-12-19 21:20:00,509600,2019,12,19,21,20,night,Winter,7.029269811762297,7.709994247178864
2081,2081,0.622733477111577,0.896226570899088,1191,A20193532300,6.68,5.8,Tehran,2019-12-19 23:00:00,509700,2019,12,19,23,0,night,Winter,8.585547344639991,8.609914100249052
2082,2082,0.566533875197359,0.902509756206268,1550,A20193532300,8.96,3.3,Esfahan,2019-12-19 23:00:00,509700,2019,12,19,23,0,night,Winter,7.206187707491592,5.8241429845419095
2083,2083,0.597949801733257,0.822224610614529,1322,A20193532300,6.96,2.83,Kermanshah,2019-12-19 23:00:00,509700,2019,12,19,23,0,night,Winter,6.988603488022832,6.512036214800812
2084,2084,0.664621379159441,0.807738377822976,1361,A20193532300,8.34,6.71,Tabriz,2019-12-19 23:00:00,509700,2019,12,19,23,0,night,Winter,9.811897752912838,9.4482288429549
2085,2085,0.546811654649823,0.84945174694564,22,A20193541000,10.33,12.04,Ahwaz,2019-12-20 10:00:00,510360,2019,12,20,10,0,day,Winter,13.64245985680947,13.616633869987762
2086,2086,0.632856386773144,1.04073983296422,990,A20193542205,9.02,4.25,Mashhad,2019-12-20 22:05:00,511085,2019,12,20,22,5,night,Winter,6.00191937549103,7.2481607181876875
2087,2087,0.597949801733257,0.822224610614529,1322,A20193542205,7.01,2.96,Kermanshah,2019-12-20 22:05:00,511085,2019,12,20,22,5,night,Winter,6.87469904001852,6.6821966012319445
2088,2088,0.527962098728285,0.99413954193597,1754,A20193550905,5.71,5.37,Kerman,2019-12-21 09:05:00,511745,2019,12,21,9,5,day,Winter,5.852965895235014,6.44137833027928
2089,2089,0.622733477111577,0.896226570899088,1191,A20193552245,6.43,2.42,Tehran,2019-12-21 22:45:00,512565,2019,12,21,22,45,night,Winter,5.978682237046416,6.387763359141074
2090,2090,0.632856386773144,1.04073983296422,990,A20193552245,7.56,5.89,Mashhad,2019-12-21 22:45:00,512565,2019,12,21,22,45,night,Winter,7.044816882142371,7.957028884719753
2091,2091,0.546811654649823,0.84945174694564,22,A20193560950,11.11,11.8,Ahwaz,2019-12-22 09:50:00,513230,2019,12,22,9,50,day,Winter,13.788326615704122,13.61838851766933
2092,2092,0.527962098728285,0.99413954193597,1754,A20193560950,4.26,2.71,Kerman,2019-12-22 09:50:00,513230,2019,12,22,9,50,day,Winter,3.9185340877244568,4.85507901942225
2093,2093,0.622733477111577,0.896226570899088,1191,A20193562150,6.12,7.56,Tehran,2019-12-22 21:50:00,513950,2019,12,22,21,50,night,Winter,9.71679602516479,10.88122958442818
2094,2094,0.597949801733257,0.822224610614529,1322,A20193562330,7.78,7.46,Kermanshah,2019-12-22 23:30:00,514050,2019,12,22,23,30,night,Winter,10.610057136882755,10.701827375616999
2095,2095,0.664621379159441,0.807738377822976,1361,A20193562330,7.47,9.35,Tabriz,2019-12-22 23:30:00,514050,2019,12,22,23,30,night,Winter,11.648886360396268,10.877208480404112
2096,2096,0.573515192205337,1.03323491718064,1491,A20193570855,6.22,6.44,Birjand,2019-12-23 08:55:00,514615,2019,12,23,8,55,day,Winter,6.16750389171118,7.0210560203274675
2097,2097,0.527962098728285,0.99413954193597,1754,A20193570855,4.76,4.3,Kerman,2019-12-23 08:55:00,514615,2019,12,23,8,55,day,Winter,4.961475653559411,5.382595869491279
2098,2098,0.622733477111577,0.896226570899088,1191,A20193572235,7.65,4.9,Tehran,2019-12-23 22:35:00,515435,2019,12,23,22,35,night,Winter,7.808575953240317,8.00058232395272
2099,2099,0.632856386773144,1.04073983296422,990,A20193572235,6.37,6.02,Mashhad,2019-12-23 22:35:00,515435,2019,12,23,22,35,night,Winter,7.0069693861256095,8.039557554505068
2100,2100,0.51417399763753,1.06255644861415,1370,A20193572235,3.38,2.73,Zahedan,2019-12-23 22:35:00,515435,2019,12,23,22,35,night,Winter,5.4396276984062215,6.1967696630344085
2101,2101,0.664621379159441,0.807738377822976,1361,A20193572235,7.77,3.91,Tabriz,2019-12-23 22:35:00,515435,2019,12,23,22,35,night,Winter,7.541832888271225,7.6146114800348235
2102,2102,0.546811654649823,0.84945174694564,22,A20193580935,8.18,11.98,Ahwaz,2019-12-24 09:35:00,516095,2019,12,24,9,35,day,Winter,13.710041373026993,13.488214789152998
2103,2103,0.573515192205337,1.03323491718064,1491,A20193580935,5.33,4.75,Birjand,2019-12-24 09:35:00,516095,2019,12,24,9,35,day,Winter,4.905233317337998,5.9425635293329995
2104,2104,0.527962098728285,0.99413954193597,1754,A20193580935,4.69,4.5,Kerman,2019-12-24 09:35:00,516095,2019,12,24,9,35,day,Winter,5.1901265442076365,5.8750793901545855
2105,2105,0.632856386773144,1.04073983296422,990,A20193582140,8.02,5.19,Mashhad,2019-12-24 21:40:00,516820,2019,12,24,21,40,night,Winter,6.488295662259014,7.4220186088593385
2106,2106,0.51417399763753,1.06255644861415,1370,A20193582140,4.76,2.33,Zahedan,2019-12-24 21:40:00,516820,2019,12,24,21,40,night,Winter,5.049179930835472,5.524722458278516
2107,2107,0.622733477111577,0.896226570899088,1191,A20193582315,7.0,3.5,Tehran,2019-12-24 23:15:00,516915,2019,12,24,23,15,night,Winter,6.757694892210944,6.776743408866883
2108,2108,0.664621379159441,0.807738377822976,1361,A20193582315,4.89,5.53,Tabriz,2019-12-24 23:15:00,516915,2019,12,24,23,15,night,Winter,8.848114425197938,9.066279471312788
