datetime,Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
1/26/2019 22:55,0.515395728,0.917694121,1491,A20190262255,9.34,10.64,Shiraz,38815,2019,1,26,22,55,night,Winter,10.18920935,10.13011715
1/26/2019 22:55,0.664621379,0.807738378,1361,A20190262255,7.97,5.58,Tabriz,38815,2019,1,26,22,55,night,Winter,8.138436849,7.634678937
1/27/2019 22:00,0.514173998,1.062556449,1370,A20190272200,8.68,6.96,Zahedan,40200,2019,1,27,22,0,night,Winter,7.377562556,8.149965622
1/29/2019 21:45,0.514173998,1.062556449,1370,A20190292145,12.18,5.04,Zahedan,43065,2019,1,29,21,45,night,Winter,5.988024929,5.587801596
1/30/2019 22:30,0.622733477,0.896226571,1191,A20190302230,6.88,2.39,Tehran,44550,2019,1,30,22,30,night,Winter,6.474598272,6.877629869
1/30/2019 22:30,0.514173998,1.062556449,1370,A20190302230,10.69,3.56,Zahedan,44550,2019,1,30,22,30,night,Winter,5.408942635,6.445418399
1/31/2019 21:35,0.515395728,0.917694121,1491,A20190312135,8.61,3.17,Shiraz,45935,2019,1,31,21,35,night,Winter,5.574887022,6.217941939
1/31/2019 21:35,0.632856387,1.040739833,990,A20190312135,9.25,5.73,Mashhad,45935,2019,1,31,21,35,night,Winter,7.384310254,6.437629951
1/31/2019 21:35,0.514173998,1.062556449,1370,A20190312135,6.56,2.56,Zahedan,45935,2019,1,31,21,35,night,Winter,4.848325668,6.193077126
1/31/2019 23:10,0.597949802,0.822224611,1322,A20190312310,8.72,4.72,Kermanshah,46030,2019,1,31,23,10,night,Winter,7.332863874,8.261511235
2/1/2019 22:15,0.566533875,0.902509756,1550,A20190322215,5.18,5.99,Esfahan,47415,2019,2,1,22,15,night,Winter,7.696136093,7.431231343
2/1/2019 22:15,0.632856387,1.040739833,990,A20190322215,7.75,7.7,Mashhad,47415,2019,2,1,22,15,night,Winter,9.066354381,7.61319615
2/1/2019 22:20,0.514173998,1.062556449,1370,A20190322220,4.86,5.04,Zahedan,47420,2019,2,1,22,20,night,Winter,6.022992456,6.132545839
2/2/2019 21:20,0.632856387,1.040739833,990,A20190332120,8.98,9.18,Mashhad,48800,2019,2,2,21,20,night,Winter,10.01642955,8.169475506
2/2/2019 23:00,0.566533875,0.902509756,1550,A20190332300,6.4,5.03,Esfahan,48900,2019,2,2,23,0,night,Winter,7.18629228,6.950715307
2/2/2019 23:00,0.664621379,0.807738378,1361,A20190332300,8.15,3.45,Tabriz,48900,2019,2,2,23,0,night,Winter,7.497698864,8.083748151
2/3/2019 22:05,0.622733477,0.896226571,1191,A20190342205,10.75,4.08,Tehran,50285,2019,2,3,22,5,night,Winter,7.194796255,7.911027191
2/3/2019 22:05,0.566533875,0.902509756,1550,A20190342205,7.74,3.46,Esfahan,50285,2019,2,3,22,5,night,Winter,6.272457216,6.723559788
2/4/2019 22:45,0.622733477,0.896226571,1191,A20190352245,7.02,4.29,Tehran,51765,2019,2,4,22,45,night,Winter,7.132955662,7.30570956
2/4/2019 22:45,0.664621379,0.807738378,1361,A20190352245,6.17,2.01,Tabriz,51765,2019,2,4,22,45,night,Winter,6.847725338,7.06559185
2/4/2019 22:50,0.515395728,0.917694121,1491,A20190352250,2.58,1.6,Shiraz,51770,2019,2,4,22,50,night,Winter,4.845083892,4.186967436
2/4/2019 22:50,0.597949802,0.822224611,1322,A20190352250,5.18,1.87,Kermanshah,51770,2019,2,4,22,50,night,Winter,6.245912053,7.081169705
2/5/2019 23:30,0.597949802,0.822224611,1322,A20190362330,4.18,2.57,Kermanshah,53250,2019,2,5,23,30,night,Winter,6.470855139,7.615803962
2/5/2019 23:30,0.664621379,0.807738378,1361,A20190362330,3.74,3.93,Tabriz,53250,2019,2,5,23,30,night,Winter,7.550529749,7.580819764
2/6/2019 22:35,0.632856387,1.040739833,990,A20190372235,6.37,4.59,Mashhad,54635,2019,2,6,22,35,night,Winter,6.997145998,7.156584818
2/7/2019 21:40,0.515395728,0.917694121,1491,A20190382140,2.87,6.09,Shiraz,56020,2019,2,7,21,40,night,Winter,6.883136482,6.692632952
2/7/2019 21:40,0.514173998,1.062556449,1370,A20190382140,3.24,2.35,Zahedan,56020,2019,2,7,21,40,night,Winter,4.470970969,5.350774502
2/8/2019 22:25,0.514173998,1.062556449,1370,A20190392225,2.78,4.63,Zahedan,57505,2019,2,8,22,25,night,Winter,5.736571284,5.742652265
