datetime,Latitude,Longitude,Height,time_tag,RS PWV,IR PWV,name,dayofyear_hour_minute,year,month,day,hour,minute,day/night,season,mlp_modified_pwv,rf_modified_pwv
1/7/2020 9:50,0.622733477,0.896226571,1191,A20200070950,6.65,5.21,Tehran,10670,2020,1,7,9,50,day,Winter,4.524025413,6.740317769
1/8/2020 8:55,0.573515192,1.033234917,1491,A20200080855,2.75,3.14,Birjand,12055,2020,1,8,8,55,day,Winter,3.912926608,3.806291316
1/8/2020 8:55,0.527962099,0.994139542,1754,A20200080855,2.54,3.27,Kerman,12055,2020,1,8,8,55,day,Winter,2.854451134,3.771010716
1/8/2020 8:55,0.622733477,0.896226571,1191,A20200080855,6.42,4.35,Tehran,12055,2020,1,8,8,55,day,Winter,3.788592279,5.917303479
1/9/2020 9:35,0.546811655,0.849451747,22,A20200090935,13.41,17.39,Ahwaz,13535,2020,1,9,9,35,day,Winter,14.33224772,16.51283997
1/9/2020 9:35,0.573515192,1.033234917,1491,A20200090935,4.93,4.27,Birjand,13535,2020,1,9,9,35,day,Winter,4.986172489,4.019399088
1/9/2020 9:35,0.527962099,0.994139542,1754,A20200090935,7.13,5.26,Kerman,13535,2020,1,9,9,35,day,Winter,4.424823026,4.981851118
1/9/2020 9:35,0.622733477,0.896226571,1191,A20200090935,7.92,7.98,Tehran,13535,2020,1,9,9,35,day,Winter,6.58837109,7.277411805
1/10/2020 8:40,0.573515192,1.033234917,1491,A20200100840,12.17,12.4,Birjand,14920,2020,1,10,8,40,day,Winter,8.895596731,11.51544962
1/10/2020 10:20,0.546811655,0.849451747,22,A20200101020,13.7,12.57,Ahwaz,15020,2020,1,10,10,20,day,Winter,11.79286185,12.30002296
1/11/2020 9:25,0.573515192,1.033234917,1491,A20200110925,11.43,13.56,Birjand,16405,2020,1,11,9,25,day,Winter,9.395163785,12.56883377
1/11/2020 9:25,0.527962099,0.994139542,1754,A20200110925,11.58,11.25,Kerman,16405,2020,1,11,9,25,day,Winter,7.756833837,10.74562982
1/12/2020 10:05,0.546811655,0.849451747,22,A20200121005,10.2,11.77,Ahwaz,17885,2020,1,12,10,5,day,Winter,11.23054105,11.71731794
1/13/2020 9:10,0.573515192,1.033234917,1491,A20200130910,4.41,2.82,Birjand,19270,2020,1,13,9,10,day,Winter,4.282629754,3.745923545
1/13/2020 9:10,0.527962099,0.994139542,1754,A20200130910,5.92,2.79,Kerman,19270,2020,1,13,9,10,day,Winter,2.648599477,3.71997317
1/13/2020 9:15,0.622733477,0.896226571,1191,A20200130915,9.61,8.77,Tehran,19275,2020,1,13,9,15,day,Winter,7.417273419,8.006564843
1/14/2020 9:55,0.546811655,0.849451747,22,A20200140955,11.47,18.02,Ahwaz,20755,2020,1,14,9,55,day,Winter,14.91154574,16.57540107
1/14/2020 9:55,0.573515192,1.033234917,1491,A20200140955,6.09,5.89,Birjand,20755,2020,1,14,9,55,day,Winter,5.865356488,5.782031601
1/15/2020 9:00,0.573515192,1.033234917,1491,A20200150900,4.08,7.78,Birjand,22140,2020,1,15,9,0,day,Winter,7.56829796,7.481703655
1/15/2020 9:00,0.527962099,0.994139542,1754,A20200150900,4.19,8.79,Kerman,22140,2020,1,15,9,0,day,Winter,6.737776228,7.360364409
1/15/2020 9:00,0.622733477,0.896226571,1191,A20200150900,6.4,5.66,Tehran,22140,2020,1,15,9,0,day,Winter,5.609788763,7.118510698
1/16/2020 9:40,0.546811655,0.849451747,22,A20200160940,14.85,22.18,Ahwaz,23620,2020,1,16,9,40,day,Winter,16.58546846,22.65826668
1/16/2020 9:40,0.527962099,0.994139542,1754,A20200160940,5.93,7.09,Kerman,23620,2020,1,16,9,40,day,Winter,5.804254204,7.340238177
1/16/2020 9:45,0.573515192,1.033234917,1491,A20200160945,4.69,5.89,Birjand,23625,2020,1,16,9,45,day,Winter,6.03910251,5.904393544
1/16/2020 9:45,0.622733477,0.896226571,1191,A20200160945,7.95,9.19,Tehran,23625,2020,1,16,9,45,day,Winter,7.380878691,8.044169894
1/17/2020 8:45,0.573515192,1.033234917,1491,A20200170845,3.2,4.42,Birjand,25005,2020,1,17,8,45,day,Winter,5.116881064,4.12245184
1/17/2020 8:45,0.527962099,0.994139542,1754,A20200170845,7.96,8.5,Kerman,25005,2020,1,17,8,45,day,Winter,6.561446198,7.716051316
1/17/2020 10:25,0.546811655,0.849451747,22,A20200171025,11.9,13.52,Ahwaz,25105,2020,1,17,10,25,day,Winter,12.82381731,14.0309194
1/19/2020 10:15,0.546811655,0.849451747,22,A20200191015,17.46,17.07,Ahwaz,27975,2020,1,19,10,15,day,Winter,14.95242056,16.39832896
1/20/2020 9:15,0.527962099,0.994139542,1754,A20200200915,8.68,9.72,Kerman,29355,2020,1,20,9,15,day,Winter,7.332828545,9.522310294
1/20/2020 9:20,0.546811655,0.849451747,22,A20200200920,15.89,13.45,Ahwaz,29360,2020,1,20,9,20,day,Winter,12.54236504,13.98151311
1/20/2020 9:20,0.573515192,1.033234917,1491,A20200200920,9.8,10.25,Birjand,29360,2020,1,20,9,20,day,Winter,8.548489524,9.61200118
1/20/2020 9:20,0.622733477,0.896226571,1191,A20200200920,8.05,7.53,Tehran,29360,2020,1,20,9,20,day,Winter,6.716772322,7.951235918
1/21/2020 10:00,0.546811655,0.849451747,22,A20200211000,18.85,15.19,Ahwaz,30840,2020,1,21,10,0,day,Winter,14.18012664,15.70280363
1/21/2020 10:00,0.527962099,0.994139542,1754,A20200211000,5.34,5.22,Kerman,30840,2020,1,21,10,0,day,Winter,5.938554141,6.248236284
1/22/2020 9:05,0.573515192,1.033234917,1491,A20200220905,10.44,10.08,Birjand,32225,2020,1,22,9,5,day,Winter,6.799097777,9.435639932
1/22/2020 9:05,0.527962099,0.994139542,1754,A20200220905,9.72,7.11,Kerman,32225,2020,1,22,9,5,day,Winter,6.815360648,7.224109858
1/22/2020 9:05,0.622733477,0.896226571,1191,A20200220905,9.01,7.11,Tehran,32225,2020,1,22,9,5,day,Winter,6.635113221,8.395244557
1/23/2020 9:50,0.546811655,0.849451747,22,A20200230950,14.85,19.78,Ahwaz,33710,2020,1,23,9,50,day,Winter,17.38480479,16.62669269
1/23/2020 9:50,0.622733477,0.896226571,1191,A20200230950,7.35,7.84,Tehran,33710,2020,1,23,9,50,day,Winter,6.917408454,8.439781656
1/24/2020 8:55,0.573515192,1.033234917,1491,A20200240855,3.28,5.62,Birjand,35095,2020,1,24,8,55,day,Winter,4.244883044,6.21595721
1/24/2020 8:55,0.527962099,0.994139542,1754,A20200240855,5.52,5.03,Kerman,35095,2020,1,24,8,55,day,Winter,4.889866816,5.652430707
1/24/2020 8:55,0.622733477,0.896226571,1191,A20200240855,6.73,7.85,Tehran,35095,2020,1,24,8,55,day,Winter,6.845041758,8.439781656
1/24/2020 10:30,0.546811655,0.849451747,22,A20200241030,12.24,12.9,Ahwaz,35190,2020,1,24,10,30,day,Winter,12.82106646,13.4320443
1/25/2020 9:35,0.573515192,1.033234917,1491,A20200250935,6.5,6.53,Birjand,36575,2020,1,25,9,35,day,Winter,5.39338197,6.47886997
1/25/2020 9:35,0.527962099,0.994139542,1754,A20200250935,3.49,1.8,Kerman,36575,2020,1,25,9,35,day,Winter,2.68252105,2.964565429
1/25/2020 9:35,0.622733477,0.896226571,1191,A20200250935,7.41,7.97,Tehran,36575,2020,1,25,9,35,day,Winter,7.023397701,8.471855261
1/26/2020 10:20,0.546811655,0.849451747,22,A20200261020,9.92,10.97,Ahwaz,38060,2020,1,26,10,20,day,Winter,11.25835391,12.78996709
1/27/2020 9:25,0.546811655,0.849451747,22,A20200270925,9.49,12.65,Ahwaz,39445,2020,1,27,9,25,day,Winter,12.16884423,13.26772375
1/27/2020 9:25,0.573515192,1.033234917,1491,A20200270925,4.53,5.34,Birjand,39445,2020,1,27,9,25,day,Winter,4.61873543,6.333803057
1/27/2020 9:25,0.527962099,0.994139542,1754,A20200270925,5.01,5.2,Kerman,39445,2020,1,27,9,25,day,Winter,5.494243294,6.162069821
1/27/2020 9:25,0.622733477,0.896226571,1191,A20200270925,6.04,6.01,Tehran,39445,2020,1,27,9,25,day,Winter,5.869602301,7.000254535
1/28/2020 10:05,0.546811655,0.849451747,22,A20200281005,12.78,14.1,Ahwaz,40925,2020,1,28,10,5,day,Winter,13.32071559,15.08934368
1/28/2020 10:05,0.527962099,0.994139542,1754,A20200281005,5.44,4.65,Kerman,40925,2020,1,28,10,5,day,Winter,5.403440541,5.709705292
1/29/2020 9:10,0.546811655,0.849451747,22,A20200290910,13.13,12.56,Ahwaz,42310,2020,1,29,9,10,day,Winter,11.83894001,13.35252457
1/29/2020 9:10,0.573515192,1.033234917,1491,A20200290910,4.22,3.92,Birjand,42310,2020,1,29,9,10,day,Winter,3.542652954,4.508585916
1/29/2020 9:10,0.527962099,0.994139542,1754,A20200290910,5.59,11.02,Kerman,42310,2020,1,29,9,10,day,Winter,9.04386883,11.0582569
1/30/2020 9:55,0.546811655,0.849451747,22,A20200300955,14.1,13.72,Ahwaz,43795,2020,1,30,9,55,day,Winter,12.75701422,14.75854294
1/30/2020 9:55,0.527962099,0.994139542,1754,A20200300955,5.7,4.12,Kerman,43795,2020,1,30,9,55,day,Winter,4.467244114,4.342870524
1/30/2020 9:55,0.622733477,0.896226571,1191,A20200300955,6.46,6.22,Tehran,43795,2020,1,30,9,55,day,Winter,5.78067461,7.014731207
1/31/2020 9:00,0.573515192,1.033234917,1491,A20200310900,4.37,6.49,Birjand,45180,2020,1,31,9,0,day,Winter,4.696628718,6.619407664
1/31/2020 9:00,0.527962099,0.994139542,1754,A20200310900,3.31,2.41,Kerman,45180,2020,1,31,9,0,day,Winter,2.992118606,4.064733727
1/31/2020 9:00,0.622733477,0.896226571,1191,A20200310900,5.23,5.63,Tehran,45180,2020,1,31,9,0,day,Winter,5.475132671,7.27886942
1/31/2020 10:40,0.546811655,0.849451747,22,A20200311040,12.14,8.71,Ahwaz,45280,2020,1,31,10,40,day,Winter,9.599115091,9.135852748
2/1/2020 9:40,0.527962099,0.994139542,1754,A20200320940,4.29,1.83,Kerman,46660,2020,2,1,9,40,day,Winter,3.01709115,2.978878125
2/1/2020 9:45,0.546811655,0.849451747,22,A20200320945,11.45,14.4,Ahwaz,46665,2020,2,1,9,45,day,Winter,14.35249936,15.34108717
2/1/2020 9:45,0.573515192,1.033234917,1491,A20200320945,4.74,3.56,Birjand,46665,2020,2,1,9,45,day,Winter,5.385608017,4.441457269
2/2/2020 8:45,0.527962099,0.994139542,1754,A20200330845,6.69,6.74,Kerman,48045,2020,2,2,8,45,day,Winter,6.633335008,6.797035442
2/2/2020 10:25,0.546811655,0.849451747,22,A20200331025,9.98,11.76,Ahwaz,48145,2020,2,2,10,25,day,Winter,13.0781897,12.90695013
2/3/2020 9:30,0.546811655,0.849451747,22,A20200340930,7.88,11,Ahwaz,49530,2020,2,3,9,30,day,Winter,11.92329338,12.58149886
2/3/2020 9:30,0.573515192,1.033234917,1491,A20200340930,4.76,4.09,Birjand,49530,2020,2,3,9,30,day,Winter,5.469458129,4.418389022
2/3/2020 9:30,0.527962099,0.994139542,1754,A20200340930,4.9,7.74,Kerman,49530,2020,2,3,9,30,day,Winter,7.532198593,7.322569166
2/3/2020 9:30,0.622733477,0.896226571,1191,A20200340930,5.71,7.03,Tehran,49530,2020,2,3,9,30,day,Winter,7.507390758,8.349673123
2/4/2020 8:35,0.573515192,1.033234917,1491,A20200350835,3.65,4.45,Birjand,50915,2020,2,4,8,35,day,Winter,5.069886709,4.863295942
2/4/2020 10:15,0.546811655,0.849451747,22,A20200351015,9.13,10.66,Ahwaz,51015,2020,2,4,10,15,day,Winter,12.06470987,11.45879056
2/4/2020 10:15,0.527962099,0.994139542,1754,A20200351015,3.2,2.87,Kerman,51015,2020,2,4,10,15,day,Winter,3.986926009,4.701533867
2/5/2020 9:15,0.527962099,0.994139542,1754,A20200360915,3.65,2.67,Kerman,52395,2020,2,5,9,15,day,Winter,3.601459604,4.15168683
2/5/2020 9:20,0.546811655,0.849451747,22,A20200360920,11.67,11.7,Ahwaz,52400,2020,2,5,9,20,day,Winter,12.16600883,12.88414831
2/5/2020 9:20,0.573515192,1.033234917,1491,A20200360920,4.5,4.91,Birjand,52400,2020,2,5,9,20,day,Winter,5.723412227,5.755984728
2/5/2020 9:20,0.622733477,0.896226571,1191,A20200360920,8.76,10.08,Tehran,52400,2020,2,5,9,20,day,Winter,9.033006136,9.550635982
2/6/2020 10:00,0.546811655,0.849451747,22,A20200371000,16.95,16.52,Ahwaz,53880,2020,2,6,10,0,day,Winter,15.55237746,15.9891145
2/6/2020 10:00,0.573515192,1.033234917,1491,A20200371000,6.28,8.54,Birjand,53880,2020,2,6,10,0,day,Winter,7.758144466,7.511869996
2/6/2020 10:00,0.527962099,0.994139542,1754,A20200371000,5.04,4.98,Kerman,53880,2020,2,6,10,0,day,Winter,5.588211869,5.837464113
2/6/2020 10:00,0.622733477,0.896226571,1191,A20200371000,7.15,6.02,Tehran,53880,2020,2,6,10,0,day,Winter,7.131630331,7.721976314
2/7/2020 9:05,0.573515192,1.033234917,1491,A20200380905,4.53,4.45,Birjand,55265,2020,2,7,9,5,day,Winter,5.096648159,4.812976541
2/7/2020 9:05,0.527962099,0.994139542,1754,A20200380905,4.24,3.89,Kerman,55265,2020,2,7,9,5,day,Winter,4.517252,4.204534643
2/7/2020 9:05,0.622733477,0.896226571,1191,A20200380905,10.7,6.61,Tehran,55265,2020,2,7,9,5,day,Winter,6.977269846,7.399427035
2/8/2020 9:50,0.573515192,1.033234917,1491,A20200390950,5.81,7.88,Birjand,56750,2020,2,8,9,50,day,Winter,7.494331419,7.374827645
2/8/2020 9:50,0.527962099,0.994139542,1754,A20200390950,9.77,11.42,Kerman,56750,2020,2,8,9,50,day,Winter,9.537917129,11.56932297
2/8/2020 9:50,0.622733477,0.896226571,1191,A20200390950,11.63,14.19,Tehran,56750,2020,2,8,9,50,day,Winter,10.86727454,14.27939459
2/9/2020 8:55,0.573515192,1.033234917,1491,A20200400855,9.03,10.8,Birjand,58135,2020,2,9,8,55,day,Winter,8.053136213,11.75718316
2/9/2020 8:55,0.622733477,0.896226571,1191,A20200400855,7.36,9.27,Tehran,58135,2020,2,9,8,55,day,Winter,8.279708235,8.80704114
2/10/2020 9:35,0.573515192,1.033234917,1491,A20200410935,8.81,12.36,Birjand,59615,2020,2,10,9,35,day,Winter,9.338388165,12.13220293
2/10/2020 9:40,0.622733477,0.896226571,1191,A20200410940,5.08,6.12,Tehran,59620,2020,2,10,9,40,day,Winter,6.864467822,7.021378105
2/11/2020 8:40,0.573515192,1.033234917,1491,A20200420840,6.6,6.13,Birjand,61000,2020,2,11,8,40,day,Winter,5.841649774,6.525151364
2/11/2020 8:40,0.527962099,0.994139542,1754,A20200420840,3.51,9.26,Kerman,61000,2020,2,11,8,40,day,Winter,7.999334509,8.32269629
2/12/2020 9:25,0.546811655,0.849451747,22,A20200430925,6.01,8.97,Ahwaz,62485,2020,2,12,9,25,day,Winter,10.21379312,8.923647928
2/12/2020 9:25,0.573515192,1.033234917,1491,A20200430925,3.6,4.09,Birjand,62485,2020,2,12,9,25,day,Winter,5.201990488,4.430997865
2/12/2020 9:25,0.527962099,0.994139542,1754,A20200430925,2.74,1.56,Kerman,62485,2020,2,12,9,25,day,Winter,2.529671759,2.779161269
2/12/2020 9:25,0.622733477,0.896226571,1191,A20200430925,3.57,4.78,Tehran,62485,2020,2,12,9,25,day,Winter,5.920239203,6.646097157
2/13/2020 8:30,0.573515192,1.033234917,1491,A20200440830,4.2,4.91,Birjand,63870,2020,2,13,8,30,day,Winter,5.027534061,5.820001278
2/13/2020 10:05,0.546811655,0.849451747,22,A20200441005,13.88,16.07,Ahwaz,63965,2020,2,13,10,5,day,Winter,15.31785369,15.82654377
2/13/2020 10:05,0.527962099,0.994139542,1754,A20200441005,4.09,5.26,Kerman,63965,2020,2,13,10,5,day,Winter,5.788245513,6.394211157
2/14/2020 9:10,0.546811655,0.849451747,22,A20200450910,12.12,16.25,Ahwaz,65350,2020,2,14,9,10,day,Winter,14.99805657,15.80289335
2/14/2020 9:10,0.573515192,1.033234917,1491,A20200450910,6.9,5.94,Birjand,65350,2020,2,14,9,10,day,Winter,5.917251385,6.584718291
2/14/2020 9:10,0.527962099,0.994139542,1754,A20200450910,6.42,5.36,Kerman,65350,2020,2,14,9,10,day,Winter,5.655292564,6.138283907
2/14/2020 9:15,0.622733477,0.896226571,1191,A20200450915,8.14,10.31,Tehran,65355,2020,2,14,9,15,day,Winter,8.985350685,10.19481377
2/15/2020 9:55,0.546811655,0.849451747,22,A20200460955,9.84,12.11,Ahwaz,66835,2020,2,15,9,55,day,Winter,12.43647349,12.76871405
2/15/2020 9:55,0.527962099,0.994139542,1754,A20200460955,7.15,7.32,Kerman,66835,2020,2,15,9,55,day,Winter,6.989418258,7.43095935
2/15/2020 9:55,0.622733477,0.896226571,1191,A20200460955,4.7,7.9,Tehran,66835,2020,2,15,9,55,day,Winter,7.716771244,8.437127926
2/16/2020 9:00,0.573515192,1.033234917,1491,A20200470900,5,6.25,Birjand,68220,2020,2,16,9,0,day,Winter,5.814128448,6.853989023
2/16/2020 9:00,0.527962099,0.994139542,1754,A20200470900,5.95,6.35,Kerman,68220,2020,2,16,9,0,day,Winter,6.246065385,6.55970471
2/17/2020 9:45,0.573515192,1.033234917,1491,A20200480945,7.97,8.26,Birjand,69705,2020,2,17,9,45,day,Winter,7.407932532,7.447869427
2/18/2020 8:50,0.573515192,1.033234917,1491,A20200490850,7.88,10.61,Birjand,71090,2020,2,18,8,50,day,Winter,7.719245946,10.26672274
2/19/2020 9:30,0.573515192,1.033234917,1491,A20200500930,3.44,4.91,Birjand,72570,2020,2,19,9,30,day,Winter,5.558555324,5.7034567
2/19/2020 9:30,0.527962099,0.994139542,1754,A20200500930,10.68,9.1,Kerman,72570,2020,2,19,9,30,day,Winter,8.10975897,7.871328164
2/20/2020 8:35,0.573515192,1.033234917,1491,A20200510835,15.39,13.9,Birjand,73955,2020,2,20,8,35,day,Winter,9.000677976,11.60075971
2/20/2020 10:15,0.546811655,0.849451747,22,A20200511015,22.94,28.35,Ahwaz,74055,2020,2,20,10,15,day,Winter,22.72559496,26.03968549
2/21/2020 9:20,0.546811655,0.849451747,22,A20200520920,15.86,11.93,Ahwaz,75440,2020,2,21,9,20,day,Winter,11.92486351,12.71648129
2/21/2020 9:20,0.573515192,1.033234917,1491,A20200520920,8.85,7.82,Birjand,75440,2020,2,21,9,20,day,Winter,6.876470056,7.227044783
2/21/2020 9:20,0.527962099,0.994139542,1754,A20200520920,5.98,5.19,Kerman,75440,2020,2,21,9,20,day,Winter,5.455895309,6.061950592
2/21/2020 9:20,0.622733477,0.896226571,1191,A20200520920,9.65,8.31,Tehran,75440,2020,2,21,9,20,day,Winter,7.796684323,8.517141001
2/22/2020 10:00,0.546811655,0.849451747,22,A20200531000,15.88,14.47,Ahwaz,76920,2020,2,22,10,0,day,Winter,13.84445727,15.55502456
2/22/2020 10:00,0.527962099,0.994139542,1754,A20200531000,9.56,8.11,Kerman,76920,2020,2,22,10,0,day,Winter,7.639116858,7.414953458
2/22/2020 10:00,0.622733477,0.896226571,1191,A20200531000,12.31,8.89,Tehran,76920,2020,2,22,10,0,day,Winter,8.399329807,8.973157254
2/23/2020 9:05,0.573515192,1.033234917,1491,A20200540905,10.65,10.22,Birjand,78305,2020,2,23,9,5,day,Winter,7.76734149,9.857598423
2/23/2020 9:05,0.527962099,0.994139542,1754,A20200540905,5.29,5.48,Kerman,78305,2020,2,23,9,5,day,Winter,5.573436071,6.133568362
2/23/2020 9:05,0.622733477,0.896226571,1191,A20200540905,11.11,13.52,Tehran,78305,2020,2,23,9,5,day,Winter,10.49165534,14.35481949
2/24/2020 9:50,0.573515192,1.033234917,1491,A20200550950,6.87,10.54,Birjand,79790,2020,2,24,9,50,day,Winter,8.263204372,10.17911354
2/24/2020 9:50,0.527962099,0.994139542,1754,A20200550950,8.86,8.57,Kerman,79790,2020,2,24,9,50,day,Winter,7.608177178,7.627084546
2/24/2020 9:50,0.622733477,0.896226571,1191,A20200550950,17.08,13.44,Tehran,79790,2020,2,24,9,50,day,Winter,10.15897945,14.12910019
2/25/2020 8:55,0.573515192,1.033234917,1491,A20200560855,16.8,22.34,Birjand,81175,2020,2,25,8,55,day,Winter,13.14124486,16.28397138
2/27/2020 10:20,0.546811655,0.849451747,22,A20200581020,15.37,14.69,Ahwaz,84140,2020,2,27,10,20,day,Winter,14.31972754,15.51271994
2/27/2020 10:20,0.622733477,0.896226571,1191,A20200581020,6.78,5.25,Tehran,84140,2020,2,27,10,20,day,Winter,6.464388734,7.18708766
2/28/2020 9:25,0.546811655,0.849451747,22,A20200590925,14.02,13.82,Ahwaz,85525,2020,2,28,9,25,day,Winter,13.12866088,14.82347478
2/28/2020 9:25,0.573515192,1.033234917,1491,A20200590925,7.25,5.17,Birjand,85525,2020,2,28,9,25,day,Winter,5.403532227,6.467454869
2/28/2020 9:25,0.622733477,0.896226571,1191,A20200590925,8.08,4.76,Tehran,85525,2020,2,28,9,25,day,Winter,5.478612183,6.627937736
2/29/2020 8:30,0.573515192,1.033234917,1491,A20200600830,3.26,4.38,Birjand,86910,2020,2,29,8,30,day,Winter,4.310733789,4.743020486
2/29/2020 10:05,0.546811655,0.849451747,22,A20200601005,12.15,10.65,Ahwaz,87005,2020,2,29,10,5,day,Winter,11.07408631,11.30096086
2/29/2020 10:10,0.622733477,0.896226571,1191,A20200601010,8.99,6.35,Tehran,87010,2020,2,29,10,10,day,Winter,6.985731812,7.552413306
3/1/2020 9:10,0.573515192,1.033234917,1491,A20200610910,7.07,5.33,Birjand,88390,2020,3,1,9,10,day,Spring,6.434550418,6.655292799
3/1/2020 9:10,0.527962099,0.994139542,1754,A20200610910,4.79,3.11,Kerman,88390,2020,3,1,9,10,day,Spring,3.708398135,4.347813659
3/1/2020 9:15,0.622733477,0.896226571,1191,A20200610915,12.28,13.42,Tehran,88395,2020,3,1,9,15,day,Spring,11.37539564,14.27343077
3/2/2020 9:55,0.546811655,0.849451747,22,A20200620955,13.1,11.4,Ahwaz,89875,2020,3,2,9,55,day,Spring,13.31166027,12.65353261
3/2/2020 9:55,0.527962099,0.994139542,1754,A20200620955,6.02,6.08,Kerman,89875,2020,3,2,9,55,day,Spring,6.181803494,6.606819894
3/2/2020 9:55,0.622733477,0.896226571,1191,A20200620955,8.83,11.11,Tehran,89875,2020,3,2,9,55,day,Spring,10.41036775,11.85806425
3/3/2020 9:00,0.573515192,1.033234917,1491,A20200630900,6.53,5.05,Birjand,91260,2020,3,3,9,0,day,Spring,6.001426017,6.744788935
3/3/2020 9:00,0.527962099,0.994139542,1754,A20200630900,3.31,3.67,Kerman,91260,2020,3,3,9,0,day,Spring,4.022492479,4.507421951
3/3/2020 9:00,0.622733477,0.896226571,1191,A20200630900,8.43,12.16,Tehran,91260,2020,3,3,9,0,day,Spring,10.57471948,12.19368152
3/4/2020 9:40,0.527962099,0.994139542,1754,A20200640940,5.62,9,Kerman,92740,2020,3,4,9,40,day,Spring,8.059785717,8.6818253
3/4/2020 9:45,0.622733477,0.896226571,1191,A20200640945,6.97,7.64,Tehran,92745,2020,3,4,9,45,day,Spring,8.690704476,9.347510893
3/5/2020 8:45,0.527962099,0.994139542,1754,A20200650845,4.76,6.99,Kerman,94125,2020,3,5,8,45,day,Spring,6.674053895,7.925613742
3/5/2020 8:50,0.573515192,1.033234917,1491,A20200650850,4.71,3.47,Birjand,94130,2020,3,5,8,50,day,Spring,5.472878029,4.70326737
3/5/2020 10:25,0.546811655,0.849451747,22,A20200651025,10.66,8.23,Ahwaz,94225,2020,3,5,10,25,day,Spring,11.72531796,9.856016122
3/5/2020 10:25,0.622733477,0.896226571,1191,A20200651025,7.64,5.37,Tehran,94225,2020,3,5,10,25,day,Spring,8.147503056,8.223129748
3/6/2020 9:30,0.546811655,0.849451747,22,A20200660930,9.33,9.79,Ahwaz,95610,2020,3,6,9,30,day,Spring,11.92011316,10.25740336
3/6/2020 9:30,0.573515192,1.033234917,1491,A20200660930,2.98,2.29,Birjand,95610,2020,3,6,9,30,day,Spring,4.739996415,4.229153876
3/6/2020 9:30,0.527962099,0.994139542,1754,A20200660930,3.89,2.94,Kerman,95610,2020,3,6,9,30,day,Spring,3.669453076,4.340902067
3/6/2020 9:30,0.622733477,0.896226571,1191,A20200660930,7.1,14.83,Tehran,95610,2020,3,6,9,30,day,Spring,12.00577604,14.7977457
3/7/2020 8:35,0.573515192,1.033234917,1491,A20200670835,2.45,4.93,Birjand,96995,2020,3,7,8,35,day,Spring,6.149480932,6.206958471
3/7/2020 10:15,0.527962099,0.994139542,1754,A20200671015,3.92,5.12,Kerman,97095,2020,3,7,10,15,day,Spring,5.495350977,6.673440983
3/7/2020 10:15,0.622733477,0.896226571,1191,A20200671015,8.86,7.1,Tehran,97095,2020,3,7,10,15,day,Spring,8.9746968,9.574613499
3/8/2020 9:20,0.527962099,0.994139542,1754,A20200680920,7.9,15.09,Kerman,98480,2020,3,8,9,20,day,Spring,11.47285256,12.5747059
3/8/2020 9:20,0.622733477,0.896226571,1191,A20200680920,7.38,11.96,Tehran,98480,2020,3,8,9,20,day,Spring,10.60358094,12.18440947
3/9/2020 10:00,0.546811655,0.849451747,22,A20200691000,10.97,11.43,Ahwaz,99960,2020,3,9,10,0,day,Spring,12.81477127,12.82084395
3/9/2020 10:00,0.527962099,0.994139542,1754,A20200691000,4.85,9.4,Kerman,99960,2020,3,9,10,0,day,Spring,8.250608503,9.082286018
3/9/2020 10:00,0.622733477,0.896226571,1191,A20200691000,4.34,2.88,Tehran,99960,2020,3,9,10,0,day,Spring,5.937354477,6.157429883
3/10/2020 9:05,0.573515192,1.033234917,1491,A20200700905,2.58,1.61,Birjand,101345,2020,3,10,9,5,day,Spring,3.741300655,2.955921398
3/10/2020 9:05,0.527962099,0.994139542,1754,A20200700905,2.38,1.86,Kerman,101345,2020,3,10,9,5,day,Spring,2.478270141,3.004198548
3/10/2020 9:05,0.622733477,0.896226571,1191,A20200700905,3.87,1.95,Tehran,101345,2020,3,10,9,5,day,Spring,4.187352454,5.350656216
3/10/2020 10:45,0.546811655,0.849451747,22,A20200701045,6.91,9.52,Ahwaz,101445,2020,3,10,10,45,day,Spring,12.65396828,10.33631442
3/11/2020 9:50,0.546811655,0.849451747,22,A20200710950,8.84,8.57,Ahwaz,102830,2020,3,11,9,50,day,Spring,11.28067199,9.739294838
3/11/2020 9:50,0.573515192,1.033234917,1491,A20200710950,2.88,4.24,Birjand,102830,2020,3,11,9,50,day,Spring,6.1183494,4.872409776
3/11/2020 9:50,0.527962099,0.994139542,1754,A20200710950,1.92,1.53,Kerman,102830,2020,3,11,9,50,day,Spring,2.358278563,2.770059891
3/12/2020 8:55,0.573515192,1.033234917,1491,A20200720855,3.82,2.03,Birjand,104215,2020,3,12,8,55,day,Spring,4.306681414,3.4613217
3/12/2020 8:55,0.527962099,0.994139542,1754,A20200720855,1.75,2.17,Kerman,104215,2020,3,12,8,55,day,Spring,2.802716369,3.874515582
3/12/2020 8:55,0.622733477,0.896226571,1191,A20200720855,5.57,4.28,Tehran,104215,2020,3,12,8,55,day,Spring,5.568775828,6.887220853
3/12/2020 10:30,0.546811655,0.849451747,22,A20200721030,12.6,14.13,Ahwaz,104310,2020,3,12,10,30,day,Spring,15.31948975,14.89152479
3/13/2020 9:35,0.573515192,1.033234917,1491,A20200730935,4.25,5.55,Birjand,105695,2020,3,13,9,35,day,Spring,6.748450148,6.789830369
3/13/2020 9:35,0.527962099,0.994139542,1754,A20200730935,3.36,3.67,Kerman,105695,2020,3,13,9,35,day,Spring,4.217398218,4.569314061
