Latitude,Longitude,Height,Time,Time_t,Time_y,RS_PWV,IR_PWV,name
38.08,46.28,1361,43971.9549,05/20/2020 22:55:03,140.954899999997,1.639,0.766,Tabriz
32.86,59.2,1491,43972.41,05/21/2020 09:50:24,141.410000000004,1.681,1.863,Birjand
31.33,48.67,22,43972.4132,05/21/2020 09:55:00,141.413200000003,2.418,1.525,Ahwaz
35.68,51.35,1191,43972.4132,05/21/2020 09:55:00,141.413200000003,1.545,0.884,Tehran
29.46,60.88,1370,43972.9167,05/21/2020 22:00:02,141.916700000002,2.228,2.618,Zahedan
36.26,59.63,990,43972.9167,05/21/2020 22:00:02,141.916700000002,1.688,0.865,Mashhad
35.68,51.35,1191,43972.92,05/21/2020 22:04:48,141.919999999998,1.484,0.552,Tehran
38.08,46.28,1361,43972.9826,05/21/2020 23:34:56,141.982600000003,1.402,0.976,Tabriz
30.25,56.96,1754,43973.375,05/22/2020 09:00:00,142.375,1.25,0.979,Kerman
35.68,51.35,1191,43973.375,05/22/2020 09:00:00,142.375,1.609,1.155,Tehran
32.86,59.2,1491,43973.38,05/22/2020 09:07:12,142.379999999997,0.638,0.426,Birjand
31.33,48.67,22,43973.4444,05/22/2020 10:39:56,142.4444,2.133,1.206,Ahwaz
29.46,60.88,1370,43973.8785,05/22/2020 21:05:02,142.878499999999,2.185,1.683,Zahedan
35.68,51.35,1191,43973.94,05/22/2020 22:33:36,142.940000000002,1.609,1.536,Tehran
32.46,51.71,1550,43973.9444,05/22/2020 22:39:56,142.9444,0.938,1.166,Esfahan
34.26,47.11,1322,43973.9444,05/22/2020 22:39:56,142.9444,1.3,0.933,Kermanshah
36.26,59.63,990,43973.9444,05/22/2020 22:39:56,142.9444,1.038,1.138,Mashhad
38.08,46.28,1361,43973.9444,05/22/2020 22:39:56,142.9444,1.527,1.254,Tabriz
29.53,52.58,1491,43973.9479,05/22/2020 22:44:58,142.947899999999,1.04,0.706,Shiraz
30.25,56.96,1754,43974.4028,05/23/2020 09:40:01,143.402800000003,0.746,0.604,Kerman
31.33,48.67,22,43974.4063,05/23/2020 09:45:04,143.406300000002,1.6,0.959,Ahwaz
35.68,51.35,1191,43974.4063,05/23/2020 09:45:04,143.406300000002,1.09,0.664,Tehran
32.86,59.2,1491,43974.41,05/23/2020 09:50:24,143.410000000004,0.586,0.298,Birjand
29.46,60.88,1370,43974.9063,05/23/2020 21:45:04,143.906300000002,1.126,1.418,Zahedan
32.46,51.71,1550,43974.9063,05/23/2020 21:45:04,143.906300000002,1.127,1.413,Esfahan
36.26,59.63,990,43974.9063,05/23/2020 21:45:04,143.906300000002,1.08,1.161,Mashhad
34.26,47.11,1322,43974.9757,05/23/2020 23:25:00,143.975700000003,1.156,1.395,Kermanshah
30.25,56.96,1754,43975.3646,05/24/2020 08:45:01,144.364600000001,0.787,0.619,Kerman
32.86,59.2,1491,43975.37,05/24/2020 08:52:48,144.370000000003,1.147,1.021,Birjand
31.33,48.67,22,43975.434,05/24/2020 10:24:57,144.434000000001,2.199,1.261,Ahwaz
35.68,51.35,1191,43975.434,05/24/2020 10:24:57,144.434000000001,1.424,1.221,Tehran
29.53,52.58,1491,43975.9375,05/24/2020 22:30:00,144.9375,1.229,2.329,Shiraz
32.46,51.71,1550,43975.9375,05/24/2020 22:30:00,144.9375,1.238,1.69,Esfahan
34.26,47.11,1322,43975.9375,05/24/2020 22:30:00,144.9375,1.267,1.642,Kermanshah
36.26,59.63,990,43975.9375,05/24/2020 22:30:00,144.9375,1.164,1.398,Mashhad
30.25,56.96,1754,43976.3958,05/25/2020 09:29:57,145.395799999998,1.17,1.33,Kerman
35.68,51.35,1191,43976.3958,05/25/2020 09:29:57,145.395799999998,1.66,1.521,Tehran
32.86,59.2,1491,43976.4,05/25/2020 09:36:00,145.400000000001,0.962,0.907,Birjand
29.53,52.58,1491,43976.8993,05/25/2020 21:34:59,145.899299999997,1.524,2.405,Shiraz
36.26,59.63,990,43976.8993,05/25/2020 21:34:59,145.899299999997,1.23,1.007,Mashhad
32.46,51.71,1550,43976.9653,05/25/2020 23:10:01,145.965300000003,1.321,1.918,Esfahan
34.26,47.11,1322,43976.9653,05/25/2020 23:10:01,145.965300000003,1.373,0.868,Kermanshah
35.68,51.35,1191,43976.97,05/25/2020 23:16:48,145.970000000001,1.799,1.663,Tehran
32.86,59.2,1491,43977.36,05/26/2020 08:38:24,146.360000000001,1.135,0.744,Birjand
30.25,56.96,1754,43977.4271,05/26/2020 10:15:01,146.427100000001,1.327,1.489,Kerman
31.33,48.67,22,43977.4271,05/26/2020 10:15:01,146.427100000001,1.859,1.848,Ahwaz
35.68,51.35,1191,43977.4271,05/26/2020 10:15:01,146.427100000001,1.207,0.909,Tehran
34.26,47.11,1322,43977.9271,05/26/2020 22:15:01,146.927100000001,1.121,0.698,Kermanshah
36.26,59.63,990,43977.9271,05/26/2020 22:15:01,146.927100000001,1.082,2.016,Mashhad
38.08,46.28,1361,43977.9271,05/26/2020 22:15:01,146.927100000001,0.974,1.089,Tabriz
35.68,51.35,1191,43977.93,05/26/2020 22:19:12,146.93,1.661,2.532,Tehran
29.46,60.88,1370,43977.9306,05/26/2020 22:20:03,146.9306,1.335,2.068,Zahedan
30.25,56.96,1754,43978.3889,05/27/2020 09:20:00,147.388899999998,1.064,1.324,Kerman
31.33,48.67,22,43978.3889,05/27/2020 09:20:00,147.388899999998,1.83,1.379,Ahwaz
35.68,51.35,1191,43978.3889,05/27/2020 09:20:00,147.388899999998,1.625,1.596,Tehran
32.86,59.2,1491,43978.39,05/27/2020 09:21:36,147.389999999999,1.641,1.526,Birjand
36.26,59.63,990,43978.8889,05/27/2020 21:20:00,147.888899999998,1.582,1.115,Mashhad
29.46,60.88,1370,43978.8924,05/27/2020 21:25:03,147.892399999997,1.179,1.355,Zahedan
32.46,51.71,1550,43978.9583,05/27/2020 22:59:57,147.958299999998,1.587,2.201,Esfahan
34.26,47.11,1322,43978.9583,05/27/2020 22:59:57,147.958299999998,0.825,0.859,Kermanshah
38.08,46.28,1361,43978.9583,05/27/2020 22:59:57,147.958299999998,1.209,0.831,Tabriz
30.25,56.96,1754,43979.4167,05/28/2020 10:00:02,148.416700000002,0.8,0.667,Kerman
31.33,48.67,22,43979.4167,05/28/2020 10:00:02,148.416700000002,1.744,1.079,Ahwaz
35.68,51.35,1191,43979.4167,05/28/2020 10:00:02,148.416700000002,1.628,1.314,Tehran
32.86,59.2,1491,43979.42,05/28/2020 10:04:48,148.419999999998,1.507,0.911,Birjand
35.68,51.35,1191,43979.92,05/28/2020 22:04:48,148.919999999998,2.068,2.045,Tehran
29.46,60.88,1370,43979.9201,05/28/2020 22:04:56,148.920100000003,1.008,1.774,Zahedan
29.53,52.58,1491,43979.9201,05/28/2020 22:04:56,148.920100000003,1.808,2.486,Shiraz
32.46,51.71,1550,43979.9201,05/28/2020 22:04:56,148.920100000003,1.665,2.007,Esfahan
36.26,59.63,990,43979.9201,05/28/2020 22:04:56,148.920100000003,1.504,1.436,Mashhad
30.25,56.96,1754,43980.3785,05/29/2020 09:05:02,149.378499999999,1.033,0.948,Kerman
35.68,51.35,1191,43980.3785,05/29/2020 09:05:02,149.378499999999,1.552,1.265,Tehran
32.86,59.2,1491,43980.38,05/29/2020 09:07:12,149.379999999997,1.129,0.923,Birjand
31.33,48.67,22,43980.4479,05/29/2020 10:44:58,149.447899999999,2.012,0.833,Ahwaz
29.46,60.88,1370,43980.8819,05/29/2020 21:09:56,149.8819,1.29,1.459,Zahedan
36.26,59.63,990,43980.9479,05/29/2020 22:44:58,149.947899999999,1.317,1.382,Mashhad
38.08,46.28,1361,43980.9479,05/29/2020 22:44:58,149.947899999999,1.643,1.004,Tabriz
35.68,51.35,1191,43980.95,05/29/2020 22:48:00,149.949999999997,1.748,2.233,Tehran
29.53,52.58,1491,43980.9514,05/29/2020 22:50:00,149.951399999998,1.567,2.017,Shiraz
32.46,51.71,1550,43980.9514,05/29/2020 22:50:00,149.951399999998,1.159,1.946,Esfahan
34.26,47.11,1322,43980.9514,05/29/2020 22:50:00,149.951399999998,1.313,2.033,Kermanshah
30.25,56.96,1754,43981.4097,05/30/2020 09:49:58,150.409699999997,0.874,1.043,Kerman
31.33,48.67,22,43981.4097,05/30/2020 09:49:58,150.409699999997,2.143,1.727,Ahwaz
35.68,51.35,1191,43981.4097,05/30/2020 09:49:58,150.409699999997,1.718,1.368,Tehran
32.86,59.2,1491,43981.41,05/30/2020 09:50:24,150.410000000004,1.218,0.714,Birjand
36.26,59.63,990,43981.9097,05/30/2020 21:49:58,150.909699999997,0.927,1.246,Mashhad
35.68,51.35,1191,43981.91,05/30/2020 21:50:24,150.910000000004,1.764,2.208,Tehran
29.46,60.88,1370,43981.9132,05/30/2020 21:55:00,150.913200000003,1.054,1.599,Zahedan
29.53,52.58,1491,43981.9132,05/30/2020 21:55:00,150.913200000003,1.17,2.221,Shiraz
32.46,51.71,1550,43981.9132,05/30/2020 21:55:00,150.913200000003,1.261,2.144,Esfahan
34.26,47.11,1322,43981.9792,05/30/2020 23:30:02,150.979200000002,1.501,2.06,Kermanshah
38.08,46.28,1361,43981.9792,05/30/2020 23:30:02,150.979200000002,1.072,0.47,Tabriz
32.86,59.2,1491,43982.37,05/31/2020 08:52:48,151.370000000003,0.985,0.703,Birjand
30.25,56.96,1754,43982.3715,05/31/2020 08:54:57,151.371500000001,1.423,1.175,Kerman
35.68,51.35,1191,43982.3715,05/31/2020 08:54:57,151.371500000001,1.279,2.049,Tehran
31.33,48.67,22,43982.4375,05/31/2020 10:30:00,151.4375,2.327,1.93,Ahwaz
35.68,51.35,1191,43982.94,05/31/2020 22:33:36,151.940000000002,1.315,0.641,Tehran
29.46,60.88,1370,43982.941,05/31/2020 22:35:02,151.940999999999,1.079,1.834,Zahedan
29.53,52.58,1491,43982.941,05/31/2020 22:35:02,151.940999999999,1.528,2.413,Shiraz
32.46,51.71,1550,43982.941,05/31/2020 22:35:02,151.940999999999,1.565,1.949,Esfahan
34.26,47.11,1322,43982.941,05/31/2020 22:35:02,151.940999999999,1.054,0.963,Kermanshah
36.26,59.63,990,43982.941,05/31/2020 22:35:02,151.940999999999,0.81,1.991,Mashhad
38.08,46.28,1361,43982.941,05/31/2020 22:35:02,151.940999999999,0.472,0.76,Tabriz
30.25,56.96,1754,43983.3993,06/01/2020 09:34:59,152.399299999997,1.665,1.701,Kerman
31.33,48.67,22,43983.3993,06/01/2020 09:34:59,152.399299999997,2.038,1.937,Ahwaz
32.86,59.2,1491,43983.4,06/01/2020 09:36:00,152.400000000001,1.36,1.491,Birjand
35.68,51.35,1191,43983.4028,06/01/2020 09:40:01,152.402800000003,0.613,0.196,Tehran
29.53,52.58,1491,43983.9028,06/01/2020 21:40:01,152.902800000004,1.759,2.119,Shiraz
32.46,51.71,1550,43983.9028,06/01/2020 21:40:01,152.902800000004,1.513,1.744,Esfahan
36.26,59.63,990,43983.9028,06/01/2020 21:40:01,152.902800000004,1.292,2.1,Mashhad
32.86,59.2,1491,43984.36,06/02/2020 08:38:24,153.360000000001,0.981,0.717,Birjand
30.25,56.96,1754,43984.3611,06/02/2020 08:39:59,153.361100000002,1.515,1.582,Kerman
31.33,48.67,22,43984.4306,06/02/2020 10:20:03,153.4306,2.337,2.989,Ahwaz
36.26,59.63,990,43984.9306,06/02/2020 22:20:03,153.9306,1.428,1.819,Mashhad
29.46,60.88,1370,43984.934,06/02/2020 22:24:57,153.934000000001,1.292,2.034,Zahedan
29.53,52.58,1491,43984.934,06/02/2020 22:24:57,153.934000000001,1.918,2.1,Shiraz
32.46,51.71,1550,43984.934,06/02/2020 22:24:57,153.934000000001,1.549,1.402,Esfahan
34.26,47.11,1322,43984.934,06/02/2020 22:24:57,153.934000000001,1.444,1.328,Kermanshah
32.86,59.2,1491,43985.39,06/03/2020 09:21:36,154.389999999999,1.395,1.562,Birjand
30.25,56.96,1754,43985.3924,06/03/2020 09:25:03,154.392399999997,1.295,1.816,Kerman
31.33,48.67,22,43985.3924,06/03/2020 09:25:03,154.392399999997,1.885,1.273,Ahwaz
35.68,51.35,1191,43985.3924,06/03/2020 09:25:03,154.392399999997,1.843,2.009,Tehran
36.26,59.63,990,43985.8924,06/03/2020 21:25:03,154.892399999997,1.449,2.329,Mashhad
29.46,60.88,1370,43985.8958,06/03/2020 21:29:57,154.895799999998,0.913,1.921,Zahedan
35.68,51.35,1191,43985.96,06/03/2020 23:02:24,154.959999999999,1.722,0.8,Tehran
29.53,52.58,1491,43985.9618,06/03/2020 23:04:59,154.961799999997,1.676,2.356,Shiraz
32.46,51.71,1550,43985.9618,06/03/2020 23:04:59,154.961799999997,1.514,0.542,Esfahan
34.26,47.11,1322,43985.9618,06/03/2020 23:04:59,154.961799999997,1.106,1.048,Kermanshah
38.08,46.28,1361,43985.9618,06/03/2020 23:04:59,154.961799999997,1.51,0.672,Tabriz
32.86,59.2,1491,43986.35,06/04/2020 08:24:00,155.349999999999,1.408,1.253,Birjand
30.25,56.96,1754,43986.4201,06/04/2020 10:04:56,155.420100000003,1.549,1.584,Kerman
31.33,48.67,22,43986.4201,06/04/2020 10:04:56,155.420100000003,1.822,1.038,Ahwaz
35.68,51.35,1191,43986.4236,06/04/2020 10:09:59,155.423600000002,1.211,0.56,Tehran
35.68,51.35,1191,43986.92,06/04/2020 22:04:48,155.919999999998,0.999,0.632,Tehran
29.46,60.88,1370,43986.9236,06/04/2020 22:09:59,155.923600000002,1.064,2.069,Zahedan
32.46,51.71,1550,43986.9236,06/04/2020 22:09:59,155.923600000002,0.761,1.002,Esfahan
34.26,47.11,1322,43986.9236,06/04/2020 22:09:59,155.923600000002,1.081,1.144,Kermanshah
36.26,59.63,990,43986.9236,06/04/2020 22:09:59,155.923600000002,1.501,2.324,Mashhad
38.08,46.28,1361,43986.9236,06/04/2020 22:09:59,155.923600000002,1.158,1.149,Tabriz
32.86,59.2,1491,43987.38,06/05/2020 09:07:12,156.379999999997,1.064,1.297,Birjand
30.25,56.96,1754,43987.3819,06/05/2020 09:09:56,156.3819,1.11,1.058,Kerman
31.33,48.67,22,43987.3819,06/05/2020 09:09:56,156.3819,1.285,0.898,Ahwaz
35.68,51.35,1191,43987.3854,06/05/2020 09:14:58,156.385399999999,0.957,0.59,Tehran
29.46,60.88,1370,43987.8854,06/05/2020 21:14:58,156.885399999999,0.9,0.709,Zahedan
36.26,59.63,990,43987.8854,06/05/2020 21:14:58,156.885399999999,1.48,2.178,Mashhad
35.68,51.35,1191,43987.95,06/05/2020 22:48:00,156.949999999997,0.943,1.029,Tehran
34.26,47.11,1322,43987.9549,06/05/2020 22:55:03,156.954899999997,0.979,0.935,Kermanshah
38.08,46.28,1361,43987.9549,06/05/2020 22:55:03,156.954899999997,1.042,0.855,Tabriz
32.86,59.2,1491,43988.41,06/06/2020 09:50:24,157.410000000004,1.514,1.028,Birjand
30.25,56.96,1754,43988.4132,06/06/2020 09:55:00,157.413200000003,1.076,0.841,Kerman
31.33,48.67,22,43988.4132,06/06/2020 09:55:00,157.413200000003,1.816,1.57,Ahwaz
29.46,60.88,1370,43988.9167,06/06/2020 22:00:02,157.916700000002,0.99,1.498,Zahedan
32.46,51.71,1550,43988.9167,06/06/2020 22:00:02,157.916700000002,1.351,1.362,Esfahan
36.26,59.63,990,43988.9167,06/06/2020 22:00:02,157.916700000002,1.978,2.84,Mashhad
35.68,51.35,1191,43988.92,06/06/2020 22:04:48,157.919999999998,1.131,1.27,Tehran
30.25,56.96,1754,43989.375,06/07/2020 09:00:00,158.375,1.563,1.31,Kerman
35.68,51.35,1191,43989.375,06/07/2020 09:00:00,158.375,0.895,0.57,Tehran
32.86,59.2,1491,43989.38,06/07/2020 09:07:12,158.379999999997,1.399,1.575,Birjand
31.33,48.67,22,43989.4444,06/07/2020 10:39:56,158.4444,0.705,0.615,Ahwaz
35.68,51.35,1191,43989.94,06/07/2020 22:33:36,158.940000000002,1.238,0.594,Tehran
32.46,51.71,1550,43989.9444,06/07/2020 22:39:56,158.9444,1.15,1.505,Esfahan
34.26,47.11,1322,43989.9444,06/07/2020 22:39:56,158.9444,0.704,0.446,Kermanshah
38.08,46.28,1361,43989.9444,06/07/2020 22:39:56,158.9444,1.056,0.396,Tabriz
29.53,52.58,1491,43989.9479,06/07/2020 22:44:58,158.947899999999,1.244,1.366,Shiraz
31.33,48.67,22,43990.4063,06/08/2020 09:45:04,159.406300000002,1.437,1.339,Ahwaz
35.68,51.35,1191,43990.4063,06/08/2020 09:45:04,159.406300000002,1.506,0.73,Tehran
32.86,59.2,1491,43990.41,06/08/2020 09:50:24,159.410000000004,1.417,1.252,Birjand
29.46,60.88,1370,43990.9063,06/08/2020 21:45:04,159.906300000002,1.48,2.649,Zahedan
32.46,51.71,1550,43990.9063,06/08/2020 21:45:04,159.906300000002,1.355,1.913,Esfahan
29.53,52.58,1491,43990.9097,06/08/2020 21:49:58,159.909699999997,0.649,1.142,Shiraz
35.68,51.35,1191,43990.91,06/08/2020 21:50:24,159.910000000003,1.462,2.14,Tehran
34.26,47.11,1322,43990.9757,06/08/2020 23:25:00,159.975700000003,1.08,0.752,Kermanshah
38.08,46.28,1361,43990.9757,06/08/2020 23:25:00,159.975700000003,0.684,1.227,Tabriz
30.25,56.96,1754,43991.3646,06/09/2020 08:45:01,160.364600000001,1.739,1.187,Kerman
32.86,59.2,1491,43991.37,06/09/2020 08:52:48,160.370000000003,1.161,0.958,Birjand
31.33,48.67,22,43991.434,06/09/2020 10:24:57,160.434000000001,1.563,0.852,Ahwaz
29.53,52.58,1491,43991.9375,06/09/2020 22:30:00,160.9375,0.607,1.102,Shiraz
32.46,51.71,1550,43991.9375,06/09/2020 22:30:00,160.9375,1.579,1.564,Esfahan
34.26,47.11,1322,43991.9375,06/09/2020 22:30:00,160.9375,1.14,1.073,Kermanshah
36.26,59.63,990,43991.9375,06/09/2020 22:30:00,160.9375,1.087,1.545,Mashhad
38.08,46.28,1361,43991.9375,06/09/2020 22:30:00,160.9375,1.493,1.658,Tabriz
35.68,51.35,1191,43991.94,06/09/2020 22:33:36,160.940000000002,1.821,2.349,Tehran
30.25,56.96,1754,43992.3958,06/10/2020 09:29:57,161.395799999998,1.555,1.649,Kerman
31.33,48.67,22,43992.3958,06/10/2020 09:29:57,161.395799999998,1.874,1.18,Ahwaz
35.68,51.35,1191,43992.3958,06/10/2020 09:29:57,161.395799999998,1.956,2.442,Tehran
32.86,59.2,1491,43992.4,06/10/2020 09:36:00,161.400000000001,0.917,0.731,Birjand
29.53,52.58,1491,43992.8993,06/10/2020 21:34:59,161.899299999997,0.731,1.29,Shiraz
36.26,59.63,990,43992.8993,06/10/2020 21:34:59,161.899299999997,0.9,1.48,Mashhad
34.26,47.11,1322,43992.9653,06/10/2020 23:10:01,161.965300000003,0.973,1.548,Kermanshah
35.68,51.35,1191,43992.97,06/10/2020 23:16:48,161.970000000001,2.337,1.919,Tehran
32.86,59.2,1491,43993.36,06/11/2020 08:38:24,162.360000000001,1.013,0.902,Birjand
30.25,56.96,1754,43993.4271,06/11/2020 10:15:01,162.427100000001,1.279,1.444,Kerman
31.33,48.67,22,43993.4271,06/11/2020 10:15:01,162.427100000001,1.726,1.168,Ahwaz
35.68,51.35,1191,43993.4271,06/11/2020 10:15:01,162.427100000001,1.848,1.297,Tehran
32.46,51.71,1550,43993.9271,06/11/2020 22:15:01,162.927100000001,0.752,1.635,Esfahan
34.26,47.11,1322,43993.9271,06/11/2020 22:15:01,162.927100000001,1.321,1.556,Kermanshah
36.26,59.63,990,43993.9271,06/11/2020 22:15:01,162.927100000001,0.961,1.716,Mashhad
38.08,46.28,1361,43993.9271,06/11/2020 22:15:01,162.927100000001,1.958,2.034,Tabriz
35.68,51.35,1191,43993.93,06/11/2020 22:19:12,162.93,2.009,1.785,Tehran
29.46,60.88,1370,43993.9306,06/11/2020 22:20:03,162.9306,1.192,1.825,Zahedan
29.53,52.58,1491,43993.9306,06/11/2020 22:20:03,162.9306,0.888,1.565,Shiraz
30.25,56.96,1754,43994.3889,06/12/2020 09:20:00,163.388899999998,0.963,1.467,Kerman
31.33,48.67,22,43994.3889,06/12/2020 09:20:00,163.388899999998,0.817,0.649,Ahwaz
35.68,51.35,1191,43994.3889,06/12/2020 09:20:00,163.388899999998,1.544,1.273,Tehran
32.86,59.2,1491,43994.39,06/12/2020 09:21:36,163.389999999999,1.082,1.544,Birjand
36.26,59.63,990,43994.8889,06/12/2020 21:20:00,163.888899999998,1.136,1.542,Mashhad
29.53,52.58,1491,43994.9583,06/12/2020 22:59:57,163.958299999998,1.054,1.309,Shiraz
32.46,51.71,1550,43994.9583,06/12/2020 22:59:57,163.958299999998,0.821,0.876,Esfahan
34.26,47.11,1322,43994.9583,06/12/2020 22:59:57,163.958299999998,1.382,0.997,Kermanshah
35.68,51.35,1191,43994.96,06/12/2020 23:02:24,163.959999999999,1.792,1.884,Tehran
30.25,56.96,1754,43995.4167,06/13/2020 10:00:02,164.416700000002,0.908,0.628,Kerman
31.33,48.67,22,43995.4167,06/13/2020 10:00:02,164.416700000002,1.021,0.979,Ahwaz
35.68,51.35,1191,43995.4167,06/13/2020 10:00:02,164.416700000002,1.154,0.618,Tehran
32.86,59.2,1491,43995.42,06/13/2020 10:04:48,164.419999999998,1.109,0.697,Birjand
35.68,51.35,1191,43995.92,06/13/2020 22:04:48,164.919999999998,1.644,1.172,Tehran
29.53,52.58,1491,43995.9201,06/13/2020 22:04:56,164.920100000003,0.87,0.632,Shiraz
32.46,51.71,1550,43995.9201,06/13/2020 22:04:56,164.920100000003,0.428,0.707,Esfahan
34.26,47.11,1322,43995.9201,06/13/2020 22:04:56,164.920100000003,0.823,0.881,Kermanshah
36.26,59.63,990,43995.9201,06/13/2020 22:04:56,164.920100000003,1.436,2.017,Mashhad
38.08,46.28,1361,43995.9201,06/13/2020 22:04:56,164.920100000003,1.919,1.068,Tabriz
30.25,56.96,1754,43996.3785,06/14/2020 09:05:02,165.378499999999,0.94,0.607,Kerman
35.68,51.35,1191,43996.3785,06/14/2020 09:05:02,165.378499999999,1.347,0.688,Tehran
32.86,59.2,1491,43996.38,06/14/2020 09:07:12,165.379999999997,0.983,0.896,Birjand
31.33,48.67,22,43996.4479,06/14/2020 10:44:58,165.447899999999,1.209,0.668,Ahwaz
29.46,60.88,1370,43996.8819,06/14/2020 21:09:56,165.8819,1.135,1.758,Zahedan
36.26,59.63,990,43996.9479,06/14/2020 22:44:58,165.947899999999,1.575,2.327,Mashhad
38.08,46.28,1361,43996.9479,06/14/2020 22:44:58,165.947899999999,0.913,0.682,Tabriz
35.68,51.35,1191,43996.95,06/14/2020 22:48:00,165.949999999997,1.172,0.716,Tehran
29.53,52.58,1491,43996.9514,06/14/2020 22:50:00,165.951399999998,0.58,0.408,Shiraz
32.46,51.71,1550,43996.9514,06/14/2020 22:50:00,165.951399999998,0.428,0.432,Esfahan
34.26,47.11,1322,43996.9514,06/14/2020 22:50:00,165.951399999998,0.862,1.377,Kermanshah
30.25,56.96,1754,43997.4097,06/15/2020 09:49:58,166.409699999997,0.567,0.563,Kerman
31.33,48.67,22,43997.4097,06/15/2020 09:49:58,166.409699999997,1.334,1.224,Ahwaz
35.68,51.35,1191,43997.4097,06/15/2020 09:49:58,166.409699999997,1.859,1.194,Tehran
32.86,59.2,1491,43997.41,06/15/2020 09:50:24,166.410000000004,1.132,0.842,Birjand
35.68,51.35,1191,43997.91,06/15/2020 21:50:24,166.910000000004,1.025,1.279,Tehran
29.53,52.58,1491,43997.9132,06/15/2020 21:55:00,166.913200000003,0.494,0.691,Shiraz
32.46,51.71,1550,43997.9132,06/15/2020 21:55:00,166.913200000003,0.611,1.052,Esfahan
34.26,47.11,1322,43997.9792,06/15/2020 23:30:02,166.979200000002,1.055,1.95,Kermanshah
32.86,59.2,1491,43998.37,06/16/2020 08:52:48,167.370000000003,1.606,1.08,Birjand
30.25,56.96,1754,43998.3715,06/16/2020 08:54:57,167.371500000001,0.991,0.763,Kerman
35.68,51.35,1191,43998.3715,06/16/2020 08:54:57,167.371500000001,1.763,1.218,Tehran
31.33,48.67,22,43998.4375,06/16/2020 10:30:00,167.4375,1.561,1.002,Ahwaz
35.68,51.35,1191,43998.94,06/16/2020 22:33:36,167.940000000002,1.629,2.15,Tehran
29.53,52.58,1491,43998.941,06/16/2020 22:35:02,167.940999999999,0.581,1.317,Shiraz
34.26,47.11,1322,43998.941,06/16/2020 22:35:02,167.940999999999,1.574,1.215,Kermanshah
36.26,59.63,990,43998.941,06/16/2020 22:35:02,167.940999999999,1.601,2.726,Mashhad
38.08,46.28,1361,43998.941,06/16/2020 22:35:02,167.940999999999,2.025,2.461,Tabriz
30.25,56.96,1754,43999.3993,06/17/2020 09:34:59,168.399299999997,0.812,1.719,Kerman
31.33,48.67,22,43999.3993,06/17/2020 09:34:59,168.399299999997,0.759,0.482,Ahwaz
32.86,59.2,1491,43999.4,06/17/2020 09:36:00,168.400000000001,1.206,0.816,Birjand
35.68,51.35,1191,43999.4028,06/17/2020 09:40:01,168.402800000003,1.732,1.128,Tehran
32.46,51.71,1550,43999.9028,06/17/2020 21:40:01,168.902800000003,1.063,1.892,Esfahan
36.26,59.63,990,43999.9028,06/17/2020 21:40:01,168.902800000003,1.847,2.152,Mashhad
38.08,46.28,1361,43999.9688,06/17/2020 23:15:04,168.968800000002,1.724,1.67,Tabriz
34.26,47.11,1322,43999.9722,06/17/2020 23:19:58,168.972199999997,1.156,0.533,Kermanshah
32.86,59.2,1491,44000.36,06/18/2020 08:38:24,169.360000000001,1.035,0.549,Birjand
30.25,56.96,1754,44000.3611,06/18/2020 08:39:59,169.361100000002,1.274,1.315,Kerman
31.33,48.67,22,44000.4306,06/18/2020 10:20:03,169.4306,0.742,0.25,Ahwaz
35.68,51.35,1191,44000.4306,06/18/2020 10:20:03,169.4306,1.294,0.828,Tehran
35.68,51.35,1191,44000.93,06/18/2020 22:19:12,169.93,1.904,1.785,Tehran
36.26,59.63,990,44000.9306,06/18/2020 22:20:03,169.9306,1.713,2.208,Mashhad
38.08,46.28,1361,44000.9306,06/18/2020 22:20:03,169.9306,1.855,1.664,Tabriz
29.53,52.58,1491,44000.934,06/18/2020 22:24:57,169.934000000001,1.111,1.769,Shiraz
32.46,51.71,1550,44000.934,06/18/2020 22:24:57,169.934000000001,1.049,1.173,Esfahan
34.26,47.11,1322,44000.934,06/18/2020 22:24:57,169.934000000001,0.742,0.625,Kermanshah
32.86,59.2,1491,44001.39,06/19/2020 09:21:36,170.389999999999,1.203,1.699,Birjand
30.25,56.96,1754,44001.3924,06/19/2020 09:25:03,170.392399999997,1.183,1.481,Kerman
31.33,48.67,22,44001.3924,06/19/2020 09:25:03,170.392399999997,0.806,0.332,Ahwaz
35.68,51.35,1191,44001.3924,06/19/2020 09:25:03,170.392399999997,1.165,0.866,Tehran
36.26,59.63,990,44001.8924,06/19/2020 21:25:03,170.892399999997,1.585,1.47,Mashhad
29.53,52.58,1491,44001.9618,06/19/2020 23:04:59,170.961799999997,1.082,1.854,Shiraz
32.46,51.71,1550,44001.9618,06/19/2020 23:04:59,170.961799999997,0.881,1.972,Esfahan
34.26,47.11,1322,44001.9618,06/19/2020 23:04:59,170.961799999997,0.808,0.648,Kermanshah
38.08,46.28,1361,44001.9618,06/19/2020 23:04:59,170.961799999997,1.806,1.252,Tabriz
32.86,59.2,1491,44002.35,06/20/2020 08:24:00,171.349999999999,1.263,1.064,Birjand
30.25,56.96,1754,44002.4201,06/20/2020 10:04:56,171.420100000003,1.779,2.409,Kerman
31.33,48.67,22,44002.4201,06/20/2020 10:04:56,171.420100000003,0.971,0.801,Ahwaz
35.68,51.35,1191,44002.4236,06/20/2020 10:09:59,171.423600000002,1.107,0.392,Tehran
